18	6.322	61.99508	Unknown	[M-H]-		0.065	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	4.34	200929_Smp_A_6HV_T24	61.99508:6987993 62.99843:4499593 64.00179:72810		210156512	22019676	176712528	108828304	245464432	6536141	53111768	22519566	93181880	330798656	314511680	297026432	55078404	72680824	172592432	97765224	161781552	216610656	126468992	150238320	176743328	187419888	71615968	28953288	58132244	206458384	68590880	58400676	243687648	46787280	98174688	113996152	384863168	115456720	48021464	26721000	354448576	61972796	81399816	225793792	98256832	336168512	52910888	266606048	278272000	238563328	197343232	125711072	151935840	127342392	78509760	68249920	279125568	47686420	112784488	67365040	223015152	139129680	189576640	415015648	17646110	359214368	144319152	202931296	238468880	83404792	73547480	360293888	395718272	108885624	75265232	88741928	19632134	68728888	240151968	89447608	80862520	228357456	58876084	128948464	301635104	120282496	217149952	126894808	72716752	266746288	131308248	259873536	61510436	350586496	111958928	112424576	41613196	122301096	148670720	376646592	317241952	222362864	163932080	47397344	308880608	21674172	114105696	302702464	22412864	95844216	187411664	176824592	156961500.731481	104480483.423091
19	11.079	61.99513	Unknown	[M-H]-		0.398	True	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	6.96	200929_Poo_TruePooMortality_DDAneg20	61.99513:11149060 62.99848:5094340 64.00184:58759	50.54381:7343 57.26459:8127 57.72535:9960 60.99194:67148 61.39026:8376 61.86137:28828 61.94194:10251 61.95169:13624 61.96087:14009 61.98712:21690300 61.99505:3361312 62.01249:24585 62.02333:10009 62.11331:32146	313795456	239459376	320102048	403506784	273701152	172446240	255315104	187035472	92064080	264032576	369150400	318018752	331476640	237993024	89644488	158826816	133023296	165092240	52048428	224768304	353105792	346689376	190476496	234086576	263404480	373887168	165558496	394613824	192018576	284672928	80371320	17018350	338987840	324722912	197159808	143814496	349205792	210536448	106438752	73668016	91267232	160027648	255361744	115438096	246280000	88874248	293091136	300028256	201517568	212502560	272785408	172682720	397840352	279714976	339749600	242244096	358225472	192889184	385316064	431723520	114169728	95418784	215154992	174897328	167977776	21183214	198805456	152793248	248005408	285100224	196907648	221193184	19414364	217780000	286431360	93589592	416072320	332914336	298361888	237175536	267678192	286304832	33411754	293220960	192454416	298616736	239069424	387376768	82209168	154457120	238337760	240836144	63481088	243917664	217026032	315362208	158947248	154297568	173655888	242535744	135022832	249300016	118483728	192588032	258222176	296794688	202401776	52921196	222794218.018519	98543872.7811756
20	18.834	61.99514	Unknown	[M-H]-		0.009	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	9.27	200929_Poo_TruePooMortality_DDAneg20	61.99514:6447323 62.99849:3417330 64.00185:60065		43286232	65216356	79729392	68043392	22044926	57991124	27590204	14887841	57816968	111409352	59115072	59170104	139103024	20481292	61303836	34474208	123332928	19703226	142380464	109871664	79130504	54991884	72856808	45520376	76989704	117094816	76509072	101340304	26937488	88395224	41040180	55300540	43400608	38181772	43130828	117947408	30583782	51672380	76267264	45516368	63672316	67872864	52132160	91429760	91997424	53736368	53824628	78757824	128261400	86875376	29034546	61869496	89125952	138401040	69213920	29293530	87690024	12914797	30911102	16198502	86416720	25932670	34304928	79267744	14754543	19949096	35804696	62938844	58036172	54965988	24201614	121383632	69203384	75010792	42597760	16081500	88966184	45031448	48488816	37260928	60288576	35920736	40544672	88658680	50426216	79499968	99102240	46661144	69580224	120829960	66643328	97843248	72730736	46018472	20653320	53669952	59391048	20294772	55325632	94779248	51359696	61009792	104225288	39617192	16649882	53062828	76077696	57235696	62145089.3055556	31024167.9173858
21	2.079	61.99516	Unknown	[M-H]-		0.537	True	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	6.9	200929_Poo_TruePooMortality_DDAneg20	61.99516:8044857 62.99851:4772962 64.00187:76067	57.19855:7481 60.99191:52870 61.96934:10373 61.98717:10841255 61.99516:3490710	328546368	71036056	377546656	51766032	312204960	90662464	90417296	94047664	243041936	110807920	247822016	150958272	133391536	265433808	122106608	245366832	240215904	122197304	123376352	230394064	223592896	90085544	290802848	214281856	250170000	206594768	263669200	167112080	102830400	286448800	48731768	195299360	143181888	290520736	24957698	233460624	184531968	295252832	311527744	257630944	85347688	215293104	146232592	320043232	126555296	201987536	112633224	200526320	267686880	219832432	251136256	113145160	300566496	91926512	119465256	238853472	258474448	76462232	115693432	156303488	45692224	265126096	254966560	163300144	138647872	238543040	123626336	273329024	100242512	170708496	267257008	77755960	177281040	265872688	357770912	316640448	301977952	225782720	162924624	122302808	82307448	225729328	216672320	266714768	261799696	207225152	101212168	256304816	124426752	183575504	137025280	246432560	115227136	198519504	189574784	78534896	261618560	296514240	147504336	344077632	67903856	175950512	256673968	245239280	241852912	119887800	247496480	253317152	193974595.944444	81680333.8958771
22	13.174	61.99518	Unknown	[M-H]-		0.222	True	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	14.17	200929_Poo_TruePooMortality_DDAneg20	61.99518:13752762 62.99853:6086872 64.00189:120667	54.75131:7828 60.99191:43610 61.86082:25982 61.96146:107679 61.96931:29564 61.98712:15966010 61.99508:3241836 62.01193:61116 62.01399:31804 62.02014:12848 62.02163:10501 62.11386:31939	372870048	213691872	245813312	98364560	244659920	171617808	152513120	224107760	241621120	186782240	177792032	255040848	271693152	338818208	73556664	378522848	337642464	407529408	55724080	319271232	224530992	265808224	202392752	387994368	392310880	204119280	147580128	258339024	213275392	238923344	392318336	36705252	127447872	243813632	233477648	270082784	525702656	305451808	255862656	96403128	172524016	252832096	76337264	211410432	228080320	232857232	399135136	178315504	169592944	191116640	170500912	160892944	244256272	393538368	179139456	92912720	190958640	17412108	196085248	212675792	234250432	180516592	353323456	173980640	209537008	372184032	393190464	374531776	223643824	247490128	372063040	267447712	133307448	443657120	289762176	92685776	217279424	223429488	133439608	232046656	241441072	129465304	78899312	366990592	200774640	204019088	36591016	260675120	20088710	223218768	277466624	17832776	239186096	87997832	172894528	265835392	202962368	172165088	270408576	108864112	208127616	209468240	225344416	199200928	254402560	239153408	236302112	200317296	224801919.314815	98599894.0771844
23	13.418	62.996	Unknown	[M-H]-		0.139	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	15.2	200929_Smp_B_3LV_T12	62.996:7027295 63.99935:0 65.00271:290925		119925824	123639392	142503968	143160560	163596272	4121332	11435418	16017836	150287936	135073616	116560656	11521672	39771920	117825920	227463712	283628576	213288016	248164800	65362576	277215936	129303672	162926752	133674992	273176736	168848320	129971776	119180976	128383336	137985776	167239360	298399936	260517840	99012008	131374768	158777584	22976310	128150088	117317272	162036240	89407976	186649312	145259888	146391872	147381488	102947872	148642304	141766272	136334784	225329040	108879520	142378480	216663680	151134704	167014112	128758288	132378608	11399912	265188016	143254432	105151768	224361728	125957008	94537640	138066128	148208912	137420128	256712368	238321904	141744192	165434240	136284144	168121280	97020088	180895456	191246544	88200784	144604432	134665776	86266376	155817280	117034464	97106432	95499160	114416080	152002096	155665856	135243056	102365176	155278816	176022528	140276816	125972968	166507584	144388224	126105328	115383160	159033664	146299152	143125296	100847464	156715120	127380992	98657784	172023520	133056152	155350960	160700880	157986832	143207999.777778	56582488.8621057
24	1.92	62.99604	Unknown	[M-H]-		0.028	True	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	6.98	200929_Poo_TruePooMortality_DDAneg35	62.99604:4703872 63.99939:47030 65.00275:337498	55.38459:6539 60.9919:15974 62.96938:8365 62.98416:32320 62.99609:2402352	194761776	40733368	182991424	76618576	159304176	9669245	70633296	14655005	126056208	34398700	22606638	45913136	75549464	135605616	30582524	141061264	27221270	43936740	46969540	53367312	50063984	41029876	160605152	79144776	158289888	146124912	180980624	27518796	44566788	33788640	48345748	34170396	51094116	144788768	48011528	32450712	25981246	167371488	112566560	125300720	65023328	158251440	48852104	158430224	40218636	76170232	133558112	46934684	151250032	26520194	148977376	48079088	137963584	93459832	58737872	138816464	52450456	120202960	32144314	35989040	29698704	34713208	61943296	36166532	72538696	30517308	63195608	31237086	65376864	18096200	175607312	35949884	68186528	152892720	181199392	160885440	173323728	127897992	98938568	58098776	89950944	42489256	38558400	23626246	138803840	133211328	48210264	159077408	28713374	121619144	34707056	63690232	65590156	28670250	22134750	51708932	148550800	170760272	158181040	145015632	35773220	64834896	135403360	50254596	34390124	51531376	185415696	77376064	83718263.5740741	53751284.2678252
25	4.784	62.99604	Unknown	[M-H]-		0.056	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	4.27	200929_Smp_C_3LV_T48	62.99604:5005130 63.99939:85753 65.00275:403192		34636208	111198608	108169200	123017000	62471824	16415736	8115890	5044375	105436888	27952542	150139344	61767764	55683664	77004104	32107410	64131688	126850632	71022728	75172256	49202440	47623352	38630904	50154948	78983520	80311488	48986728	52808792	74115904	61653440	57083800	43375892	14676504	64063936	66409236	201279360	84618424	59391692	174501200	100711408	51243412	134029112	31570478	54773804	62252316	20156312	76898064	43444152	23598776	48205024	94188304	65564556	39471384	128790480	147276656	13717919	96900576	186158752	75023136	14405302	13229386	54579588	73822552	69340104	48638580	13079664	74713752	70647312	92041392	68812856	32432692	66153232	34098400	34570960	123780544	62339764	70213488	78886648	84609544	57149320	58410284	81985736	64146376	18543934	49959348	256419728	69596272	42074648	29286986	197751056	185022576	15058788	68341936	74863136	53516944	46312760	61167760	42986916	33341914	71672576	65328472	143186464	111959352	127833088	78718920	141724880	115868680	177646560	53759200	73446429.7453704	46618608.9976463
26	11.157	62.99608	Unknown	[M-H]-		0.204	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	5.64	200929_Smp_B_1C_T36	62.99608:6248449 63.99943:114861 65.00279:122584		220290864	43566392	218637552	268009168	86195744	7496944	12773849	3333066	121166320	160037360	232586640	207584624	205868704	93295608	51110216	102536160	253350592	83060624	163635040	143980096	200459088	212716192	157039664	122058680	160924144	232531392	158916768	244147408	121770064	175281344	159830912	145027920	213500240	197306544	143155968	128341592	225527984	110237912	13831098	49431092	64203652	100143928	54687900	53961528	107229864	55888388	180948288	195459200	108631976	138171952	166622896	107833840	140362960	176676656	216140800	102696200	252005600	107265904	242841488	274151360	54098632	69720312	150959968	111805872	142834032	42622208	109780968	75908616	166963504	184927856	138484672	171377952	12205031	143225136	176583616	35255884	254702128	172000800	182802496	84124496	174816480	150560384	160912560	187182864	13676676	187270688	92914832	137474016	103979504	124340736	151073392	153950752	38199664	159254944	133799952	194756144	176698992	96357184	241456000	133123504	84474424	153308240	25261974	115476040	98526864	95534952	134709424	21248162	136270365.513889	66102352.5889063
27	6.508	62.99608	Unknown	[M-H]-		0.037	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	3.45	200929_Smp_A_3LV_T36	62.99608:4296426 63.99943:0 65.00279:538066		177892208	125095976	135699424	154813920	52659208	20793304	23167156	44512792	90059672	136815216	79924144	74009472	40722384	33871688	16171560	44895072	99141984	93510736	52906572	43282388	26444106	71368376	49343528	48838036	27425632	112824152	13489829	77967744	152571312	213332080	80308264	169813904	142425808	65405084	171985344	48591768	273525088	123598824	49696544	81495200	57478552	96152600	103214240	40819576	170390112	159430960	141865904	23841724	25824408	151041840	46458916	49348452	165361808	38018852	14580773	96676904	232249216	92474600	14684759	279984960	69207744	95179376	213551392	141435200	51116396	48334320	13913863	258378784	88958040	11657656	47042756	61324420	48385096	50984284	13375610	16766301	64765328	150516736	49099220	82555672	171910160	16696898	37137172	48480068	47062176	10972591	80657752	237221232	49880036	97506192	13250989	72042648	31435420	83831208	64945808	74524624	17641946	56249480	171726752	48373048	199395328	41847832	120029936	88142272	13178507	24496324	102896928	16292700	84765452.5555556	63789792.4333245
28	13	62.99609	Unknown	[M-H]-		0.222	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	11.42	200929_Smp_B_3LV_T24	62.99609:6579692 63.99944:0 65.0028:133813		78512568	127794464	84521776	143160560	163596272	76436736	24583512	105735688	48857380	26626908	117289128	166556128	140857952	42152196	49746216	36409676	213288016	251224816	289581088	26103034	137432160	154813664	192356000	138287392	53580208	46129108	29210614	162191936	133014480	142927360	39607020	12392472	207349632	160304576	135201808	63749084	175772800	200057312	42048268	78050256	115211888	102900888	55881036	146495648	145629968	147380272	47521448	98129872	81390176	110424848	85233200	99171792	190919936	186876352	74345672	52961840	163585200	35862700	148579952	127713088	45819876	20383332	101411352	119056360	51920116	80614200	10110407	241340064	54005444	46362948	55891024	168121280	87380248	42264016	200556624	54576180	122769568	144726944	86560960	32354588	140116544	77054168	55763556	13223104	109953136	144110464	56146616	159320144	115190432	147809488	171406432	17879106	47866616	54932216	122685640	162888400	76429056	100882760	170535792	70832992	131295120	130369600	51923184	20431440	193670832	31427996	141894544	35736332	104182660.009259	60298424.081203
29	3.268	62.99613	Unknown	[M-H]-		0.037	True	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	3.17	200929_Poo_TruePooMortality_DDAneg20	62.99606:4052138 63.99941:103181 65.00277:168589	57.16609:6573 62.96957:13008 62.98419:140891 62.99125:43458 62.99612:2483522	81001848	25347062	88863336	75152696	44385964	19141948	12590842	8135224	92315520	78798752	12892323	72614968	76676752	45648180	43967032	100367832	65436944	57635692	76529016	77588056	57214888	26910296	86953976	76078224	47403888	16058040	105258360	45907960	62654716	27998198	13820588	44708772	52099748	45740216	47506308	53114332	51002884	26386592	14821959	62404764	58693052	24671114	30772432	33638228	50580636	41604392	35871852	37887040	68067192	106968448	41064584	42389868	13335754	27022544	29658576	90448840	12811350	104055688	43601040	35823640	16009142	54226168	79822768	68619928	48570376	23752756	57497484	102474744	46629540	65126596	43273076	55657496	42950740	138227920	54616216	60212244	62621944	36831184	21521002	14322228	16373837	53017736	67441680	72088736	149425568	98699280	42687000	57196416	53846292	110578392	76081840	32581684	143098736	25053576	20091256	58071892	82634016	47206168	153677984	46345840	56718676	139523568	59297888	87929280	48506516	29117666	68936704	75444312	56599417.1944444	31501001.0126339
30	3.698	63.99121	Unknown	[M-H]-		0.204	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	10.84	200929_Smp_E_4LG_T24	63.99121:148156 64.99456:0 65.99792:154228		3238981	3515110	3302227	4704853	4855606	102812	441215	318191	3714008	3711336	4136998	1531122	757245	2699348	2534251	2353574	1104216	576838	414394	2820082	1349532	2221840	3505056	3316260	4957871	2637168	1664246	1274653	3667722	189548	3014328	690216	4379830	1562012	3098051	3846041	670970	3931466	3512198	4024558	2620484	4046112	1013377	1791363	3293559	4179851	3579665	1077549	2279101	4108938	3350309	2481266	3869336	474974	2649674	3799788	1024562	3888828	2628901	4224266	183682	3339930	1436484	1657689	4015885	349592	1055312	2052653	2227240	2974546	2265192	3126356	4194262	3985720	3856864	1828530	3127114	1836912	2534379	2524750	3835195	4611515	1179913	3623309	3051981	801068	172858	6291777	252089	1492040	3087920	3591619	2504950	3084122	3803530	4370244	3100172	3144366	1066745	4610864	5067650	1502816	3675443	2097752	4613434	3723956	4274230	3832384	2701526.89518229	1395270.91812557
31	7.434	65.01319	Unknown	[M-H]-		0.009	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	7.44	200929_Smp_E_3LG_T0	65.01319:965400 66.01654:499816 67.0199:190591		624762	4708375	11522752	2468220	8519774	94773	145351	422355	15308397	1497639	1725717	2319067	2003743	3947683	7615761	3850808	4652620	4614348	4183749	2233425	795106	1589423	3273139	2877044	2740820	5315679	1578866	3003738	5865586	1026862	3191432	4281768	3865612	3114600	1810569	4911762	1035292	908641	9706245	9792991	1080124	1001718	4300097	745274	1669703	8612086	5279862	8796178	2183244	1371482	7210040	2131226	1115929	2328925	4755864	2532540	945403	2192160	2089722	1502244	4217456	6383441	7440480	4789186	1370212	2962662	14379293	2141424	2744526	4500904	3507610	20797916	3279015	2865462	11459045	5000012	580878	3710537	6046155	875573	2143563	9615128	7579358	5582396	1498267	776351	6412522	2823326	10882025	2494179	8305589	1502477	5236826	5591910	2936419	2448588	1996577	3462696	5259592	27742074	2368966	3632564	12205732	2926634	1368935	6639525	4321135	5443516	4418860.8969184	4179521.87722033
32	3.181	65.01321	Unknown	[M-H]-		0.028	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	10.1	200929_Smp_E_4LG_T36	65.01321:2045819 66.01656:730666 67.01992:210021		8711666	5040026	8879721	3136521	2754114	425092	1042893	403952	7005718	4874442	1353525	3123714	3370913	6641714	8249368	2358630	7007896	2873387	9196222	9664380	6361612	10142206	8577800	6918032	3415531	37789676	4569570	4886127	11058175	3053077	2247856	4439923	13887470	1630080	4990643	11388207	2579286	923382	2654076	6470066	1730614	1885784	1041304	8164038	7061000	18169732	7681352	3846269	3602206	2550140	22838338	2985716	1239188	6925642	2585865	1162541	1414262	5186958	7382176	5961301	7835179	2835052	2969282	16299921	1853056	6989088	3721343	7991858	1799051	1970441	9035439	92730256	15430273	5359601	14162985	7868092	10393152	4483020	28350356	4014996	2402873	4226962	5595667	4594602	4432935	6014352	11764554	5302850	10877988	5995796	2417162	3814637	18765260	6802698	5193026	5072075	2645459	2614484	9076773	24468494	2676476	2659460	2954296	1499446	4373810	59673324	6264156	2486969	7669167.98003472	11344677.2403879
