SampID,Time,Rep,Treatment,MF,Name,FinalBMIS,Fraction,RT,mz,Volume_Normalized_Area,Predicted_Adduct_Ion
A_1C_T0,0,A,C,HPos_2276,Unknown,"Trehalose, 13C",HILIC_Pos,10.165,201.13461,2742.588746704568,NA
A_1C_T0,0,A,C,HPos_2304,Unknown,"DL-Proline, 2H7",HILIC_Pos,12.38,203.11417,1850.4516730959194,NA
A_1C_T0,0,A,C,HPos_2313,Unknown,"Adenine, 15N2",HILIC_Pos,10.836,204.04909,5635.521737234953,NA
A_1C_T0,0,A,C,HPos_2331,Unknown,Inj_vol,HILIC_Pos,8.457,205.09711,7907.66,[M+NH4]+
A_1C_T0,0,A,C,HPos_2422,Unknown,"L-Cysteic acid, 2H3",HILIC_Pos,2.759,210.12384,4207.868295763439,NA
A_1C_T0,0,A,C,HPos_2520,Unknown,"L-Cysteic acid, 2H3",HILIC_Pos,2.757,215.13928,6834.143748566839,NA
A_1C_T0,0,A,C,HPos_2531,Unknown,"DL-Proline, 2H7",HILIC_Pos,11.872,216.06311,90.95638072411332,NA
A_1C_T0,0,A,C,HPos_2568,Unknown,"Adenine, 15N2",HILIC_Pos,2.373,217.15454,1094.4452926129413,NA
A_1C_T0,0,A,C,HPos_257,Sarcosine,"DL-Proline, 2H7",HILIC_Pos,10.886,90.05531,292709.8974036718,NA
A_1C_T0,0,A,C,HPos_2590,Unknown,"Cytosine, 13C2, 15N3",HILIC_Pos,12.556,218.14969,214.90685867201543,NA
A_1C_T0,0,A,C,HPos_2607,Unknown,"DL-Histidine, 15N",HILIC_Pos,11.16,219.09772,53995.78209379616,NA
A_1C_T0,0,A,C,HPos_261,L-Alanine,"DL-Alanine, 2H3",HILIC_Pos,11.144,90.05537,227632.82222297543,NA
A_1C_T0,0,A,C,HPos_2613,Unknown,"Cytosine, 13C2, 15N3",HILIC_Pos,3.608,219.1338,2204.451814009573,NA
A_1C_T0,0,A,C,HPos_2625,Unknown,Inj_vol,HILIC_Pos,2.709,220.08276,2905.62,NA
A_1C_T0,0,A,C,HPos_2655,Unknown,"L-Cysteic acid, 2H3",HILIC_Pos,2.788,221.09578,1053.0812549714212,NA
A_1C_T0,0,A,C,HPos_2669,Unknown,"Sucrose, 13C",HILIC_Pos,4.461,222.09846,46534.674757169916,NA
A_1C_T0,0,A,C,HPos_2684,Unknown,"Thymine, 2H4",HILIC_Pos,2.71,223.08243,30877.889865640034,NA
A_1C_T0,0,A,C,HPos_2717,Unknown,"Sulfoacetic acid, 13C2",HILIC_Pos,11.245,225.05391,1103.893818180263,NA
A_1C_T0,0,A,C,HPos_2809,Unknown,"Cytosine, 13C2, 15N3",HILIC_Pos,7.411,228.09798,537.5896535620839,NA
A_1C_T0,0,A,C,HPos_2828,Unknown,"Thymine, 2H4",HILIC_Pos,2.668,229.15459,34143.026115863606,NA
A_1C_T0,0,A,C,HPos_2837,Ergothioneine,"Cytosine, 13C2, 15N3",HILIC_Pos,11.283,230.09534,1863.0049823459588,NA
A_1C_T0,0,A,C,HPos_2888,Unknown,"Thymine, 2H4",HILIC_Pos,2.681,233.14935,1738.0672075152395,NA
A_1C_T0,0,A,C,HPos_2921,Unknown,"L-Cysteic acid, 2H3",HILIC_Pos,12.09,235.09239,4979.205159442365,NA
A_1C_T0,0,A,C,HPos_2947,Unknown,"DL-Proline, 2H7",HILIC_Pos,10.742,236.14882,22416.54584063112,NA
A_1C_T0,0,A,C,HPos_2981,Unknown,"DL-Valine, 2H8",HILIC_Pos,9.169,238.09302,7153.082537289203,NA
A_1C_T0,0,A,C,HPos_3007,Unknown,Inj_vol,HILIC_Pos,10.195,240.10864,43314.44,NA
A_1C_T0,0,A,C,HPos_3067,Cytidine,"Guanine, 13C, 15N2",HILIC_Pos,8.723,244.09288,17723.216911023363,NA
A_1C_T0,0,A,C,HPos_3081,Unknown,"Thymine, 2H4",HILIC_Pos,2.702,245.06448,3396.717098812329,[M+Na]+
A_1C_T0,0,A,C,HPos_3094,Unknown,Inj_vol,HILIC_Pos,2.061,245.18599,27603.64,NA
A_1C_T0,0,A,C,HPos_3104,Unknown,Inj_vol,HILIC_Pos,4.086,246.14471,1045.8,NA
A_1C_T0,0,A,C,HPos_3115,Unknown,"DL-Alanine, 2H3",HILIC_Pos,9.845,247.05751,7566.886008709416,NA
A_1C_T0,0,A,C,HPos_3118,Unknown,Inj_vol,HILIC_Pos,9.824,247.1288,3282.94,NA
A_1C_T0,0,A,C,HPos_3119,Unknown,"L-Cysteic acid, 2H3",HILIC_Pos,12.118,247.12897,2016.277885813976,NA
A_1C_T0,0,A,C,HPos_3134,Unknown,"DL-Proline, 2H7",HILIC_Pos,13.554,248.07616,189.9749870605983,NA
A_1C_T0,0,A,C,HPos_316,Unknown,"DL-Proline, 2H7",HILIC_Pos,11.934,97.02884,20842.80342215633,NA
A_1C_T0,0,A,C,HPos_317,Unknown,"Glycine betaine, 13C5, 15N",HILIC_Pos,10.641,97.02886,477.2204646464371,NA
A_1C_T0,0,A,C,HPos_3184,Unknown,Inj_vol,HILIC_Pos,10.662,251.1239,5297.66,NA
A_1C_T0,0,A,C,HPos_3196,Deoxyadenosine,Inj_vol,HILIC_Pos,4.494,252.10895,41597.46,NA
A_1C_T0,0,A,C,HPos_3236,2-O-alpha-D-Glucosylglycerol,"DL-Proline, 2H7",HILIC_Pos,10.511,255.10753,3381.8724334309577,NA
A_1C_T0,0,A,C,HPos_3246,Unknown,"DL-Proline, 2H7",HILIC_Pos,10.307,256.08167,13065.530237725168,NA
A_1C_T0,0,A,C,HPos_3291,Unknown,"DL-Proline, 2H7",HILIC_Pos,12.027,259.08127,144.51690199932062,NA
A_1C_T0,0,A,C,HPos_331,Unknown,Inj_vol,HILIC_Pos,10.147,97.07645,479399.04,NA
A_1C_T0,0,A,C,HPos_3316,Unknown,"L-Cysteic acid, 2H3",HILIC_Pos,2.882,260.16077,2363.328729590872,NA
A_1C_T0,0,A,C,HPos_3333,Unknown,"Homarine, 2H3",HILIC_Pos,9.206,261.14444,20819.83319935944,NA
A_1C_T0,0,A,C,HPos_3345,Unknown,"DL-Valine, 2H8",HILIC_Pos,9.665,262.09134,95.72442048656725,NA
A_1C_T0,0,A,C,HPos_3395,Unknown,Inj_vol,HILIC_Pos,2.201,265.15472,927.48,NA
A_1C_T0,0,A,C,HPos_34,Unknown,"L-Methionine, 2H3",HILIC_Pos,10.155,68.05009,19829.93894384874,NA
A_1C_T0,0,A,C,HPos_3429,Adenosine,Inj_vol,HILIC_Pos,5.488,268.10349,1828576.96,NA
A_1C_T0,0,A,C,HPos_3430,Unknown,"Cytosine, 13C2, 15N3",HILIC_Pos,8.097,268.10397,264.8367877741222,NA
A_1C_T0,0,A,C,HPos_3451,Unknown,"DL-Proline, 2H7",HILIC_Pos,10.511,269.08691,3470.697652272499,NA
A_1C_T0,0,A,C,HPos_3452,Unknown,"Cytosine, 13C2, 15N3",HILIC_Pos,7.986,269.08798,442.21557289904626,NA
A_1C_T0,0,A,C,HPos_3453,Unknown,Inj_vol,HILIC_Pos,5.833,269.10764,201558.92,NA
A_1C_T0,0,A,C,HPos_3464,Unknown,Inj_vol,HILIC_Pos,1.873,269.21112,1948.06,NA
A_1C_T0,0,A,C,HPos_3468,Unknown,Inj_vol,HILIC_Pos,5.578,270.10974,15219.22,NA
A_1C_T0,0,A,C,HPos_3495,Unknown,"DL-Proline, 2H7",HILIC_Pos,10.679,272.13406,598.7358571980757,[M+NH4]+
A_1C_T0,0,A,C,HPos_353,Unknown,"DL-Valine, 2H8",HILIC_Pos,9.803,98.98444,808.6994298418573,NA
A_1C_T0,0,A,C,HPos_3535,Unknown,"Thymine, 2H4",HILIC_Pos,2.716,274.17621,380.18853539323277,[M+ACN+H]+
A_1C_T0,0,A,C,HPos_3536,Unknown,"DL-Proline, 2H7",HILIC_Pos,10.62,274.18719,96.44512783677531,NA
A_1C_T0,0,A,C,HPos_3537,Unknown,"L-Isoleucine, 15N",HILIC_Pos,11.268,274.18726,446.4690466116125,NA
A_1C_T0,0,A,C,HPos_3551,Unknown,"L-Cysteic acid, 2H3",HILIC_Pos,12.082,275.13501,1069.201946845949,NA
A_1C_T0,0,A,C,HPos_3563,Unknown,"DL-Alanine, 2H3",HILIC_Pos,11.35,276.11871,436.1944868524877,NA
A_1C_T0,0,A,C,HPos_3571,Unknown,"Trehalose, 13C",HILIC_Pos,1.974,276.1806,2254.488010253981,NA
A_1C_T0,0,A,C,HPos_3580,Unknown,"DL-Histidine, 15N",HILIC_Pos,9.992,277.08932,10581.936180102473,NA
A_1C_T0,0,A,C,HPos_3581,Unknown,"Trehalose, 13C",HILIC_Pos,10.619,277.08936,17784.10559950722,NA
A_1C_T0,0,A,C,HPos_3620,Unknown,Inj_vol,HILIC_Pos,2.086,279.17032,1228.98,NA
A_1C_T0,0,A,C,HPos_3621,Unknown,Inj_vol,HILIC_Pos,1.808,279.19537,169.68,NA
A_1C_T0,0,A,C,HPos_3641,Unknown,"Thymine, 2H4",HILIC_Pos,2.648,281.14999,67.20734116963284,NA
A_1C_T0,0,A,C,HPos_3670,Guanosine,"DL-Proline, 2H7",HILIC_Pos,9.561,284.09906,29288.638173390973,NA
A_1C_T0,0,A,C,HPos_3675,Unknown,"DL-Valine, 2H8",HILIC_Pos,9.36,284.13522,3280.4034366967417,NA
A_1C_T0,0,A,C,HPos_37,Unknown,"L-Methionine, 2H3",HILIC_Pos,10.006,68.05027,19829.93894384874,NA
A_1C_T0,0,A,C,HPos_3701,Unknown,"DL-Histidine, 15N",HILIC_Pos,10.461,286.11331,163995.92124655162,NA
A_1C_T0,0,A,C,HPos_3732,Unknown,"DL-Histidine, 15N",HILIC_Pos,10.427,288.20331,2097.7079939202263,NA
A_1C_T0,0,A,C,HPos_3746,Unknown,"DL-Proline, 2H7",HILIC_Pos,11.921,289.09177,3755.00671058808,NA
A_1C_T0,0,A,C,HPos_3766,Unknown,"L-Cysteic acid, 2H3",HILIC_Pos,2.771,290.17105,266.15321119486936,NA
A_1C_T0,0,A,C,HPos_38,Unknown,"DL-Proline, 2H7",HILIC_Pos,11.945,69.03416,3581.7191231740358,NA
A_1C_T0,0,A,C,HPos_3810,Unknown,"Cytosine, 13C2, 15N3",HILIC_Pos,10.615,293.06332,92.11969303512586,NA
A_1C_T0,0,A,C,HPos_3844,Unknown,"DL-Proline, 2H7",HILIC_Pos,11.243,295.11356,18295.05970744377,NA
A_1C_T0,0,A,C,HPos_3849,Unknown,Inj_vol,HILIC_Pos,2.467,295.16544,1142.16,NA
A_1C_T0,0,A,C,HPos_3851,Unknown,"DL-Histidine, 15N",HILIC_Pos,11.616,296.02982,0,[M+NH4]+
A_1C_T0,0,A,C,HPos_3881,Unknown,"DL-Proline, 2H7",HILIC_Pos,1.8,297.20587,78.49109424114464,NA
A_1C_T0,0,A,C,HPos_3893,Unknown,Inj_vol,HILIC_Pos,4.053,299.08084,0,NA
A_1C_T0,0,A,C,HPos_3926,Unknown,Inj_vol,HILIC_Pos,2.873,302.11105,1982.96,NA
A_1C_T0,0,A,C,HPos_3965,Unknown,"L-Cysteic acid, 2H3",HILIC_Pos,2.116,305.24341,4686.179225569792,NA
A_1C_T0,0,A,C,HPos_3967,Unknown,"DL-Valine, 2H8",HILIC_Pos,9.615,306.08105,12135.342139878301,NA
A_1C_T0,0,A,C,HPos_3982,Unknown,"Sulfoacetic acid, 13C2",HILIC_Pos,10.568,307.04227,9884.657852218266,NA
A_1C_T0,0,A,C,HPos_3985,Unknown,"DL-Proline, 2H7",HILIC_Pos,11.846,307.10248,448.1270490627236,NA
A_1C_T0,0,A,C,HPos_3993,Unknown,"DL-Proline, 2H7",HILIC_Pos,14.092,308.09106,15810.326005372532,NA
A_1C_T0,0,A,C,HPos_4022,Unknown,Inj_vol,HILIC_Pos,9.612,311.06628,743.06,NA
A_1C_T0,0,A,C,HPos_4027,Unknown,"L-Methionine, 2H3",HILIC_Pos,1.99,311.22144,1932.7353394644808,NA
A_1C_T0,0,A,C,HPos_4072,Unknown,Inj_vol,HILIC_Pos,10.487,314.14456,10359,NA
A_1C_T0,0,A,C,HPos_4105,Unknown,"DL-Proline, 2H7",HILIC_Pos,10.766,316.16043,289.79780542824255,NA
A_1C_T0,0,A,C,HPos_4135,Unknown,"Cytosine, 13C2, 15N3",HILIC_Pos,11.6,319.04507,2377.8139225126597,NA
A_1C_T0,0,A,C,HPos_4168,Unknown,"Sucrose, 13C",HILIC_Pos,10.065,322.05511,125.1204442867889,NA
A_1C_T0,0,A,C,HPos_418,Unknown,"DL-Alanine, 2H3",HILIC_Pos,11.191,102.05517999999999,498272.75970185583,NA
A_1C_T0,0,A,C,HPos_4203,Unknown,"DL-Proline, 2H7",HILIC_Pos,11.962,325.11301,14215.674074087598,NA
A_1C_T0,0,A,C,HPos_4212,Unknown,Inj_vol,HILIC_Pos,11.23,326.10803,735.36,NA
A_1C_T0,0,A,C,HPos_4322,Unknown,"Thymine, 2H4",HILIC_Pos,11.206,336.0961,2125.1129208726825,[M+NH4]+
A_1C_T0,0,A,C,HPos_4328,Unknown,Inj_vol,HILIC_Pos,2.243,336.19208,99.32,NA
A_1C_T0,0,A,C,HPos_4370,Unknown,"Sulfoacetic acid, 13C2",HILIC_Pos,11.055,340.0354,1296.6502168072798,NA
A_1C_T0,0,A,C,HPos_4371,Unknown,"DL-Proline, 2H7",HILIC_Pos,10.607,340.03543,106.15598811302351,NA
A_1C_T0,0,A,C,HPos_4383,Unknown,"Sulfoacetic acid, 13C2",HILIC_Pos,11.213,341.05154,2828.6614268843764,NA
A_1C_T0,0,A,C,HPos_4445,Unknown,"DL-Proline, 2H7",HILIC_Pos,10.719,346.1973,2474.1382085607115,NA
A_1C_T0,0,A,C,HPos_4465,Unknown,Inj_vol,HILIC_Pos,11.075,348.07016,9196.86,NA
A_1C_T0,0,A,C,HPos_4578,Unknown,"L-Cysteic acid, 2H3",HILIC_Pos,2.771,357.21365,86.60459284417745,NA
A_1C_T0,0,A,C,HPos_4606,Unknown,"DL-Proline, 2H7",HILIC_Pos,12.007,360.1499,263611.4955862516,[M+NH4]+
A_1C_T0,0,A,C,HPos_4612,Unknown,Inj_vol,HILIC_Pos,1.98,360.27603,8573.54,NA
A_1C_T0,0,A,C,HPos_4662,Unknown,"DL-Proline, 2H7",HILIC_Pos,9.668,366.05112,7152.521068025085,NA
A_1C_T0,0,A,C,HPos_4776,Unknown,"Thymine, 2H4",HILIC_Pos,2.71,375.22406,4713.959994376018,NA
A_1C_T0,0,A,C,HPos_4871,Unknown,"L-Methionine, 2H3",HILIC_Pos,2.018,385.27994,3307.448849873118,NA
A_1C_T0,0,A,C,HPos_4873,Unknown,"Homarine, 2H3",HILIC_Pos,5.623,386.04242,29068.420988417114,NA
A_1C_T0,0,A,C,HPos_4889,Unknown,Inj_vol,HILIC_Pos,11.967,388.1814,6041.4,NA
A_1C_T0,0,A,C,HPos_4890,Unknown,"Sulfoacetic acid, 13C2",HILIC_Pos,9.949,388.18292,8109.149160363137,NA
A_1C_T0,0,A,C,HPos_4949,Unknown,"Trehalose, 13C",HILIC_Pos,2.483,395.22742,3511.7541064539396,NA
A_1C_T0,0,A,C,HPos_4951,Unknown,"DL-Proline, 2H7",HILIC_Pos,2.024,395.31351,22372.816811436838,NA
A_1C_T0,0,A,C,HPos_4972,Unknown,"DL-Proline, 2H7",HILIC_Pos,11.227,398.04135,36222.01146292515,NA
A_1C_T0,0,A,C,HPos_5017,Unknown,"DL-Alanine, 2H3",HILIC_Pos,12.139,402.16147,413.60430947199535,NA
A_1C_T0,0,A,C,HPos_5049,Unknown,"DL-Proline, 2H7",HILIC_Pos,12.987,405.00964,3065.9980528923757,NA
A_1C_T0,0,A,C,HPos_506,Unknown,"DL-Proline, 2H7",HILIC_Pos,11.913,109.02874,1672.097549885573,NA
A_1C_T0,0,A,C,HPos_5088,Unknown,"Trehalose, 13C",HILIC_Pos,9.683,411.10873,2943.57259757275,NA
A_1C_T0,0,A,C,HPos_5172,Unknown,"DL-Proline, 2H7",HILIC_Pos,13.047,422.0361,3644.0053449873217,[M+NH4]+
A_1C_T0,0,A,C,HPos_5187,Unknown,"Cytosine, 13C2, 15N3",HILIC_Pos,9.681,424.10349,0,NA
A_1C_T0,0,A,C,HPos_5203,Unknown,"Sulfoacetic acid, 13C2",HILIC_Pos,9.7,427.10385,185.1610985746212,NA
A_1C_T0,0,A,C,HPos_5231,Unknown,"Trehalose, 13C",HILIC_Pos,5.621,431.10043,18576.200503277425,NA
A_1C_T0,0,A,C,HPos_5242,Unknown,"DL-Histidine, 15N",HILIC_Pos,9.713,432.17261,116.56121009956581,NA
A_1C_T0,0,A,C,HPos_5257,Unknown,"Glycine betaine, 13C5, 15N",HILIC_Pos,12.984,434.18726,515.3008752379186,NA
A_1C_T0,0,A,C,HPos_5283,Unknown,"Sulfoacetic acid, 13C2",HILIC_Pos,10.218,438.15906,402584.82969465456,NA
A_1C_T0,0,A,C,HPos_5312,Unknown,"DL-Proline, 2H7",HILIC_Pos,11.252,443.09891,4674.562852316366,NA
A_1C_T0,0,A,C,HPos_5364,Unknown,"Cytosine, 13C2, 15N3",HILIC_Pos,10.159,451.11526,17742.804072145464,NA
A_1C_T0,0,A,C,HPos_5397,Unknown,"Sucrose, 13C",HILIC_Pos,8.769,457.21802,773.283499287256,NA
A_1C_T0,0,A,C,HPos_5453,Unknown,"L-Cysteic acid, 2H3",HILIC_Pos,11.215,466.12302,0,NA
A_1C_T0,0,A,C,HPos_556,Cytosine,"Cytosine, 13C2, 15N3",HILIC_Pos,7.55,112.05083,202112.98134247027,NA
A_1C_T0,0,A,C,HPos_557,Unknown,"Guanine, 13C, 15N2",HILIC_Pos,8.715,112.05091,48882.11020395679,NA
A_1C_T0,0,A,C,HPos_5642,Unknown,Inj_vol,HILIC_Pos,4.521,502.0899,0,NA
A_1C_T0,0,A,C,HPos_5707,Unknown,"L-Cysteic acid, 2H3",HILIC_Pos,5.482,518.08386,30791.27162203165,NA
A_1C_T0,0,A,C,HPos_5725,Unknown,Inj_vol,HILIC_Pos,13.668,522.20227,933.44,NA
A_1C_T0,0,A,C,HPos_5729,Unknown,Inj_vol,HILIC_Pos,5.625,523.09119,11113.04,NA
A_1C_T0,0,A,C,HPos_578,Unknown,Inj_vol,HILIC_Pos,6.174,113.03486,23396.24,NA
A_1C_T0,0,A,C,HPos_5789,Unknown,Inj_vol,HILIC_Pos,12.986,536.18274,2768.56,NA
A_1C_T0,0,A,C,HPos_5824,Unknown,Inj_vol,HILIC_Pos,4.525,547.14795,120.28,NA
A_1C_T0,0,A,C,HPos_5878,Unknown,Inj_vol,HILIC_Pos,2.391,564.35852,6235.44,NA
A_1C_T0,0,A,C,HPos_5924,Unknown,Inj_vol,HILIC_Pos,10.158,589.422,3261.92,NA
A_1C_T0,0,A,C,HPos_5934,Unknown,Inj_vol,HILIC_Pos,11.267,594.39917,734.32,NA
A_1C_T0,0,A,C,HPos_5980,Unknown,"DL-Proline, 2H7",HILIC_Pos,13.033,610.10486,4575.423614175208,[M+NH4]+
A_1C_T0,0,A,C,HPos_5986,Glutathione disulfide,"DL-Proline, 2H7",HILIC_Pos,13.761,613.15833,15684.868928511685,NA
A_1C_T0,0,A,C,HPos_5987,Unknown,"DL-Histidine, 15N",HILIC_Pos,11.225,613.17603,0,NA
A_1C_T0,0,A,C,HPos_5999,Unknown,"DL-Proline, 2H7",HILIC_Pos,11.913,625.1167,1835.3726975116836,[M+NH4]+
A_1C_T0,0,A,C,HPos_6024,Unknown,"L-Cysteic acid, 2H3",HILIC_Pos,5.583,655.13403,8111.7674142650285,NA
A_1C_T0,0,A,C,HPos_6039,Unknown,"DL-Proline, 2H7",HILIC_Pos,11.54,664.11713,7830.8136004055905,NA
A_1C_T0,0,A,C,HPos_6150,Unknown,"Trehalose, 13C",HILIC_Pos,1.677,782.50671,9284.048485445483,NA
A_1C_T0,0,A,C,HPos_6152,Unknown,"Sucrose, 13C",HILIC_Pos,1.676,784.52203,6827.151521702914,NA
A_1C_T0,0,A,C,HPos_639,L-Proline,"DL-Proline, 2H7",HILIC_Pos,9.667,116.07065,458568.69681168615,NA
A_1C_T0,0,A,C,HPos_690,Unknown,"Adenine, 15N2",HILIC_Pos,5.593,119.0354,7251.388105446285,NA
A_1C_T0,0,A,C,HPos_691,Unknown,"DL-Alanine, 2H3",HILIC_Pos,9.602,119.04934,1922.7964212998063,NA
A_1C_T0,0,A,C,HPos_705,L-Threonine,"DL-Alanine, 2H3",HILIC_Pos,10.505,120.06577,96115.8883651823,NA
A_1C_T0,0,A,C,HPos_706,Unknown,Inj_vol,HILIC_Pos,5.918,120.08092,9021.12,NA
A_1C_T0,0,A,C,HPos_805,Unknown,"DL-Valine, 2H8",HILIC_Pos,10.121,126.02193,2508.7749618701287,NA
A_1C_T0,0,A,C,HPos_831,Unknown,"DL-Proline, 2H7",HILIC_Pos,11.929,127.03911,18051.52419910796,NA
A_1C_T0,0,A,C,HPos_87,Unknown,"DL-Proline, 2H7",HILIC_Pos,11.544,74.02436,14056.681355527406,NA
A_1C_T0,0,A,C,HPos_878,Unknown,"Adenine, 15N2",HILIC_Pos,11.05,129.06587,25146.077026172203,NA
A_1C_T0,0,A,C,HPos_879,Unknown,"DL-Proline, 2H7",HILIC_Pos,11.6,129.06604,35058.79918105639,NA
A_1C_T0,0,A,C,HPos_893,Unknown,Inj_vol,HILIC_Pos,11.301,129.66556,210.62,NA
A_1C_T0,0,A,C,HPos_901,Unknown,"DL-Proline, 2H7",HILIC_Pos,11.157,130.04996,3367023.4624876333,NA
A_1C_T0,0,A,C,HPos_950,Unknown,"Glycine betaine, 13C5, 15N",HILIC_Pos,8.095,133.03175,150.7887908757567,NA
A_1C_T0,0,A,C,HPos_954,L-Asparagine,"DL-Alanine, 2H3",HILIC_Pos,11.136,133.061,69373.37861784926,NA
A_1C_T0,0,A,C,HPos_962,L-Aspartic acid,"DL-Alanine, 2H3",HILIC_Pos,11.546,134.04491,325685.84514898347,NA
A_1C_T0,0,A,C,HPos_970,Unknown,"DL-Alanine, 2H3",HILIC_Pos,11.557,134.08122,32730.302976488147,NA
A_1C_T0,0,A,C,HPos_978,Dimethylsulfoniopropionate,Inj_vol,HILIC_Pos,10.397,135.04745,30478,NA
A_1C_T0,0,A,C,HPos_989,Adenine,"Adenine, 15N2",HILIC_Pos,5.611,136.06171,1188508.1103791038,[M+NH4]+
A_1C_T0,0,A,C,HPos_991,Unknown,"Adenine, 15N2",HILIC_Pos,4.263,136.0618,30894.51408173555,NA
A_1C_T0,0,A,C,HPos_992,Unknown,"DL-Alanine, 2H3",HILIC_Pos,9.615,136.07568,16084.063092518341,[M+NH4]+
A_1C_T0,0,A,C,HPos_sky16,Creatine,"Sucrose, 13C",HILIC_Pos,11.465,132.07684853459648,32335.319460868413,NA
A_1C_T0,0,A,C,HPos_sky35,Glycine betaine,"Glycine betaine, 13C5, 15N",HILIC_Pos,8.1025,118.08643793090761,2554689.5345136183,NA
A_1C_T0,0,A,C,HPos_sky38,Guanine,"Guanine, 13C, 15N2",HILIC_Pos,8.8625,152.0566926625285,59608.70140876416,NA
A_1C_T0,0,A,C,HPos_sky45,Hypotaurine,"Thymine, 2H4",HILIC_Pos,11.094166666666666,110.02735136036566,1751.5016786287943,NA
A_1C_T0,0,A,C,HPos_sky51,L-Glutamic acid,"DL-Alanine, 2H3",HILIC_Pos,11.083333333333334,148.06033870087805,10159561.311079295,NA
A_1C_T0,0,A,C,HPos_sky54,L-Homoserine,"Adenine, 15N2",HILIC_Pos,11.171666666666669,120.0657208083999,15216.428544403454,NA
A_1C_T0,0,A,C,HPos_sky55,L-Isoleucine,"L-Isoleucine, 15N",HILIC_Pos,7.654166666666667,132.1019773303118,4594.367601816652,NA
A_1C_T0,0,A,C,HPos_sky59,L-Methionine,"L-Methionine, 2H3",HILIC_Pos,8,150.0583395395183,2564.7049953348537,NA
A_1C_T0,0,A,C,HPos_sky60,L-Methionine S-oxide,"DL-Alanine, 2H3",HILIC_Pos,9.6225,166.05337724930408,3509.675830933748,NA
A_1C_T0,0,A,C,HPos_sky64,L-Serine,"DL-Alanine, 2H3",HILIC_Pos,11.434166666666666,106.05024578431563,65182.57850838532,NA
A_1C_T0,0,A,C,HPos_sky71,N6-Acetyl-L-lysine,"DL-Valine, 2H8",HILIC_Pos,9.363333333333332,189.12342470178055,16729.960820314212,NA
A_1C_T0,0,A,C,HPos_sky72,Ophthalmic acid,"DL-Histidine, 15N",HILIC_Pos,10.2925,290.13468733882496,13214.579316259897,NA
A_1C_T0,0,A,C,HPos_sky73,Pipecolic acid,"DL-Valine, 2H8",HILIC_Pos,9.409166666666668,130.0863644892646,23042.231117040283,NA
A_1C_T0,0,A,C,HPos_sky74,Proline betaine,Inj_vol,HILIC_Pos,7.541666666666666,144.1019280260429,65842.98,NA
A_1C_T0,0,A,C,RP_10004,Unknown,Inj_vol,RP,4.005,238.09042,390.14,NA
A_1C_T0,0,A,C,RP_10006,Unknown,Inj_vol,RP,2.556,238.09355,1324.2,[M+NH4]+
A_1C_T0,0,A,C,RP_10123,Unknown,"Vitamin B2, 13C4, 15N2",RP,1.037,240.10938,33832.702621549724,NA
A_1C_T0,0,A,C,RP_10309,Unknown,"L-Tryptophan, 2H3",RP,2.555,243.04904,756.4947391812659,[M+Na]+
A_1C_T0,0,A,C,RP_10313,Unknown,"L-Phenylalanine, 2H8",RP,1.141,243.08376,1721.7747952102259,NA
A_1C_T0,0,A,C,RP_10319,Unknown,"L-Phenylalanine, 2H8",RP,5.785,243.08788,8637.784715760732,NA
A_1C_T0,0,A,C,RP_10320,Unknown,Inj_vol,RP,1.446,243.09789,531.3,NA
A_1C_T0,0,A,C,RP_10411,Unknown,"L-Tryptophan, 2H3",RP,3.411,244.08061,802.12405554397,[M+Na]+
A_1C_T0,0,A,C,RP_10502,Unknown,"L-Tryptophan, 2H3",RP,2.479,245.0647,3265.55583848929,[M+Na]+
A_1C_T0,0,A,C,RP_10543,Unknown,"Vitamin B2, 13C4, 15N2",RP,2.369,245.18597,2384.875091597881,NA
A_1C_T0,0,A,C,RP_10544,Unknown,"L-Phenylalanine, 2H8",RP,2.634,245.18605,1378.0724819092472,NA
A_1C_T0,0,A,C,RP_10770,Unknown,"Vitamin B2, 13C4, 15N2",RP,9.048,249.14873,1823.03780443636,NA
A_1C_T0,0,A,C,RP_10820,Unknown,Inj_vol,RP,1.552,250.09354,631.94,NA
A_1C_T0,0,A,C,RP_10987,Unknown,Inj_vol,RP,1.27,252.10916,24501.08,NA
A_1C_T0,0,A,C,RP_11044,Unknown,Inj_vol,RP,1.317,253.09352,0,NA
A_1C_T0,0,A,C,RP_11047,Unknown,"L-Phenylalanine, 2H8",RP,1.531,253.11819,955.8876849704677,NA
A_1C_T0,0,A,C,RP_1105,Unknown,Inj_vol,RP,1.451,117.055,843.24,NA
A_1C_T0,0,A,C,RP_11065,Unknown,Inj_vol,RP,8.911,253.18025,1594.72,NA
A_1C_T0,0,A,C,RP_11071,Unknown,"L-Phenylalanine, 2H8",RP,9.893,253.21652,444.514081001111,NA
A_1C_T0,0,A,C,RP_11302,Unknown,Inj_vol,RP,5.186,257.10364,1897.56,NA
A_1C_T0,0,A,C,RP_11420,Unknown,"Pyridoxal, 2H3",RP,1.423,259.07892,38.48890987885216,NA
A_1C_T0,0,A,C,RP_11431,Unknown,Inj_vol,RP,1.036,259.10416,436.76,NA
A_1C_T0,0,A,C,RP_11542,Unknown,"Indole-3-acetic acid, 2H5",RP,9.248,259.1907,590.7848104284534,NA
A_1C_T0,0,A,C,RP_11850,Unknown,"L-Tryptophan, 2H3",RP,2.071,263.13934,92.41636407089796,NA
