Time,Gene_Name,KEGG_ID,Pathway_ID,Pathway_info,Pathway_details,FC,p_adj
36,amiC,K01448,9124,Replication and repair,03036 Chromosome and associated proteins [BR:ko03036],1.39501081,1.25e-5
0,amtB,K03320,9131,Membrane transport,02000 Transporters [BR:ko02000],0.021925221,0.999823315
12,amtB,K03320,9131,Membrane transport,02000 Transporters [BR:ko02000],-0.175120889,0.739381685
24,amtB,K03320,9131,Membrane transport,02000 Transporters [BR:ko02000],-1.166581856,8.95e-5
36,amtB,K03320,9131,Membrane transport,02000 Transporters [BR:ko02000],-1.355142035,3.31e-9
0,amyA,K00690,9101,Carbohydrate metabolism,00500 Starch and sucrose metabolism [PATH:ko00500],0.090496123,0.999823315
12,amyA,K00690,9101,Carbohydrate metabolism,00500 Starch and sucrose metabolism [PATH:ko00500],0.394497194,0.20219802
24,amyA,K00690,9101,Carbohydrate metabolism,00500 Starch and sucrose metabolism [PATH:ko00500],0.792449983,0.020384078
36,amyA,K00690,9101,Carbohydrate metabolism,00500 Starch and sucrose metabolism [PATH:ko00500],0.884887416,1.7e-5
0,ansA,K01424,9105,Amino acid metabolism,"00250 Alanine, aspartate and glutamate metabolism [PATH:ko00250]",0.039627515,0.999823315
12,ansA,K01424,9105,Amino acid metabolism,"00250 Alanine, aspartate and glutamate metabolism [PATH:ko00250]",-0.122541595,0.729942979
24,ansA,K01424,9105,Amino acid metabolism,"00250 Alanine, aspartate and glutamate metabolism [PATH:ko00250]",0.857848819,0.01770223
36,ansA,K01424,9105,Amino acid metabolism,"00250 Alanine, aspartate and glutamate metabolism [PATH:ko00250]",0.854848222,0.004384999
0,ansA,K01424,9106,Metabolism of other amino acids,00460 Cyanoamino acid metabolism [PATH:ko00460],0.039627515,0.999823315
12,ansA,K01424,9106,Metabolism of other amino acids,00460 Cyanoamino acid metabolism [PATH:ko00460],-0.122541595,0.729942979
24,ansA,K01424,9106,Metabolism of other amino acids,00460 Cyanoamino acid metabolism [PATH:ko00460],0.857848819,0.01770223
36,ansA,K01424,9106,Metabolism of other amino acids,00460 Cyanoamino acid metabolism [PATH:ko00460],0.854848222,0.004384999
0,apa2,K00988,9104,Nucleotide metabolism,00230 Purine metabolism [PATH:ko00230],-0.219020939,0.999823315
12,apa2,K00988,9104,Nucleotide metabolism,00230 Purine metabolism [PATH:ko00230],0.121868264,0.826253436
24,apa2,K00988,9104,Nucleotide metabolism,00230 Purine metabolism [PATH:ko00230],1.0219551630000001,0.011840395
36,apa2,K00988,9104,Nucleotide metabolism,00230 Purine metabolism [PATH:ko00230],0.848961201,0.003827532
0,apa2,K00988,9102,Energy metabolism,00920 Sulfur metabolism [PATH:ko00920],-0.219020939,0.999823315
12,apa2,K00988,9102,Energy metabolism,00920 Sulfur metabolism [PATH:ko00920],0.121868264,0.826253436
24,apa2,K00988,9102,Energy metabolism,00920 Sulfur metabolism [PATH:ko00920],1.0219551630000001,0.011840395
36,apa2,K00988,9102,Energy metabolism,00920 Sulfur metabolism [PATH:ko00920],0.848961201,0.003827532
0,apt,K00759,9141,Transport and catabolism,04147 Exosome [BR:ko04147],-0.330637858,0.999823315
12,apt,K00759,9141,Transport and catabolism,04147 Exosome [BR:ko04147],-0.478156573,0.081707088
24,apt,K00759,9141,Transport and catabolism,04147 Exosome [BR:ko04147],-1.396014202,6.03e-5
36,apt,K00759,9141,Transport and catabolism,04147 Exosome [BR:ko04147],-0.571107967,0.070360674
0,apt,K00759,9104,Nucleotide metabolism,00230 Purine metabolism [PATH:ko00230],-0.330637858,0.999823315
12,apt,K00759,9104,Nucleotide metabolism,00230 Purine metabolism [PATH:ko00230],-0.478156573,0.081707088
24,apt,K00759,9104,Nucleotide metabolism,00230 Purine metabolism [PATH:ko00230],-1.396014202,6.03e-5
36,apt,K00759,9104,Nucleotide metabolism,00230 Purine metabolism [PATH:ko00230],-0.571107967,0.070360674
0,argB,K00930,9105,Amino acid metabolism,00220 Arginine biosynthesis [PATH:ko00220],-0.129410114,0.999823315
12,argB,K00930,9105,Amino acid metabolism,00220 Arginine biosynthesis [PATH:ko00220],-0.30836268,0.434201768
24,argB,K00930,9105,Amino acid metabolism,00220 Arginine biosynthesis [PATH:ko00220],-0.944237766,0.004874536
36,argB,K00930,9105,Amino acid metabolism,00220 Arginine biosynthesis [PATH:ko00220],0.167820712,0.568115519
0,argC,K00145,9105,Amino acid metabolism,00220 Arginine biosynthesis [PATH:ko00220],-0.030436364,0.999823315
12,argC,K00145,9105,Amino acid metabolism,00220 Arginine biosynthesis [PATH:ko00220],0.216042764,0.546638932
24,argC,K00145,9105,Amino acid metabolism,00220 Arginine biosynthesis [PATH:ko00220],1.220238065,2.64557e-4
36,argC,K00145,9105,Amino acid metabolism,00220 Arginine biosynthesis [PATH:ko00220],1.045830331,1.12e-6
0,argD,K00821,9105,Amino acid metabolism,01007 Amino acid related enzymes [BR:ko01007],0.113882275,0.999823315
12,argD,K00821,9105,Amino acid metabolism,01007 Amino acid related enzymes [BR:ko01007],0.042508214,0.910838319
24,argD,K00821,9105,Amino acid metabolism,01007 Amino acid related enzymes [BR:ko01007],0.330741528,0.439661004
36,argD,K00821,9105,Amino acid metabolism,01007 Amino acid related enzymes [BR:ko01007],-0.03408429,0.905105097
0,argD,K00821,9105,Amino acid metabolism,00300 Lysine biosynthesis [PATH:ko00300],0.113882275,0.999823315
12,argD,K00821,9105,Amino acid metabolism,00300 Lysine biosynthesis [PATH:ko00300],0.042508214,0.910838319
24,argD,K00821,9105,Amino acid metabolism,00300 Lysine biosynthesis [PATH:ko00300],0.330741528,0.439661004
36,argD,K00821,9105,Amino acid metabolism,00300 Lysine biosynthesis [PATH:ko00300],-0.03408429,0.905105097
0,argD,K00821,9105,Amino acid metabolism,00220 Arginine biosynthesis [PATH:ko00220],0.113882275,0.999823315
12,argD,K00821,9105,Amino acid metabolism,00220 Arginine biosynthesis [PATH:ko00220],0.042508214,0.910838319
24,argD,K00821,9105,Amino acid metabolism,00220 Arginine biosynthesis [PATH:ko00220],0.330741528,0.439661004
36,argD,K00821,9105,Amino acid metabolism,00220 Arginine biosynthesis [PATH:ko00220],-0.03408429,0.905105097
0,argF,K00611,9105,Amino acid metabolism,00220 Arginine biosynthesis [PATH:ko00220],-0.096841598,0.999823315
12,argF,K00611,9105,Amino acid metabolism,00220 Arginine biosynthesis [PATH:ko00220],0.597101244,0.078163386
24,argF,K00611,9105,Amino acid metabolism,00220 Arginine biosynthesis [PATH:ko00220],0.371465611,0.293836067
36,argF,K00611,9105,Amino acid metabolism,00220 Arginine biosynthesis [PATH:ko00220],0.678511856,0.024005861
0,argG,K01940,9105,Amino acid metabolism,"00250 Alanine, aspartate and glutamate metabolism [PATH:ko00250]",-0.006314822,0.999823315
12,argG,K01940,9105,Amino acid metabolism,"00250 Alanine, aspartate and glutamate metabolism [PATH:ko00250]",-0.171388486,0.694518533
24,argG,K01940,9105,Amino acid metabolism,"00250 Alanine, aspartate and glutamate metabolism [PATH:ko00250]",-1.315026804,8.6867e-4
36,argG,K01940,9105,Amino acid metabolism,"00250 Alanine, aspartate and glutamate metabolism [PATH:ko00250]",-0.948132786,1.25e-5
0,argG,K01940,9141,Transport and catabolism,04147 Exosome [BR:ko04147],-0.006314822,0.999823315
12,argG,K01940,9141,Transport and catabolism,04147 Exosome [BR:ko04147],-0.171388486,0.694518533
24,argG,K01940,9141,Transport and catabolism,04147 Exosome [BR:ko04147],-1.315026804,8.6867e-4
36,argG,K01940,9141,Transport and catabolism,04147 Exosome [BR:ko04147],-0.948132786,1.25e-5
0,argG,K01940,9105,Amino acid metabolism,00220 Arginine biosynthesis [PATH:ko00220],-0.006314822,0.999823315
12,argG,K01940,9105,Amino acid metabolism,00220 Arginine biosynthesis [PATH:ko00220],-0.171388486,0.694518533
24,argG,K01940,9105,Amino acid metabolism,00220 Arginine biosynthesis [PATH:ko00220],-1.315026804,8.6867e-4
36,argG,K01940,9105,Amino acid metabolism,00220 Arginine biosynthesis [PATH:ko00220],-0.948132786,1.25e-5
0,argH,K01755,9105,Amino acid metabolism,"00250 Alanine, aspartate and glutamate metabolism [PATH:ko00250]",0.120021679,0.999823315
12,argH,K01755,9105,Amino acid metabolism,"00250 Alanine, aspartate and glutamate metabolism [PATH:ko00250]",0.161666865,0.612464623
24,argH,K01755,9105,Amino acid metabolism,"00250 Alanine, aspartate and glutamate metabolism [PATH:ko00250]",0.30832129,0.416614494
36,argH,K01755,9105,Amino acid metabolism,"00250 Alanine, aspartate and glutamate metabolism [PATH:ko00250]",-0.208705273,0.360124897
0,argH,K01755,9105,Amino acid metabolism,00220 Arginine biosynthesis [PATH:ko00220],0.120021679,0.999823315
12,argH,K01755,9105,Amino acid metabolism,00220 Arginine biosynthesis [PATH:ko00220],0.161666865,0.612464623
24,argH,K01755,9105,Amino acid metabolism,00220 Arginine biosynthesis [PATH:ko00220],0.30832129,0.416614494
36,argH,K01755,9105,Amino acid metabolism,00220 Arginine biosynthesis [PATH:ko00220],-0.208705273,0.360124897
0,argH,K01755,9141,Transport and catabolism,04147 Exosome [BR:ko04147],0.120021679,0.999823315
12,argH,K01755,9141,Transport and catabolism,04147 Exosome [BR:ko04147],0.161666865,0.612464623
24,argH,K01755,9141,Transport and catabolism,04147 Exosome [BR:ko04147],0.30832129,0.416614494
36,argH,K01755,9141,Transport and catabolism,04147 Exosome [BR:ko04147],-0.208705273,0.360124897
0,argJ,K00620,9105,Amino acid metabolism,00220 Arginine biosynthesis [PATH:ko00220],0.330097851,0.999823315
12,argJ,K00620,9105,Amino acid metabolism,00220 Arginine biosynthesis [PATH:ko00220],0.459536774,0.259991646
24,argJ,K00620,9105,Amino acid metabolism,00220 Arginine biosynthesis [PATH:ko00220],2.06567458,1.47e-6
36,argJ,K00620,9105,Amino acid metabolism,00220 Arginine biosynthesis [PATH:ko00220],1.054489019,3.9e-5
0,argS,K01887,9122,Translation,03029 Mitochondrial biogenesis [BR:ko03029],0.099179131,0.999823315
12,argS,K01887,9122,Translation,03029 Mitochondrial biogenesis [BR:ko03029],-0.202900341,0.553870701
24,argS,K01887,9122,Translation,03029 Mitochondrial biogenesis [BR:ko03029],-0.031876672,0.94656374
36,argS,K01887,9122,Translation,03029 Mitochondrial biogenesis [BR:ko03029],0.547401548,0.049108977
0,argS,K01887,9105,Amino acid metabolism,01007 Amino acid related enzymes [BR:ko01007],0.099179131,0.999823315
12,argS,K01887,9105,Amino acid metabolism,01007 Amino acid related enzymes [BR:ko01007],-0.202900341,0.553870701
24,argS,K01887,9105,Amino acid metabolism,01007 Amino acid related enzymes [BR:ko01007],-0.031876672,0.94656374
36,argS,K01887,9105,Amino acid metabolism,01007 Amino acid related enzymes [BR:ko01007],0.547401548,0.049108977
0,argS,K01887,9122,Translation,00970 Aminoacyl-tRNA biosynthesis [PATH:ko00970],0.099179131,0.999823315
12,argS,K01887,9122,Translation,00970 Aminoacyl-tRNA biosynthesis [PATH:ko00970],-0.202900341,0.553870701
24,argS,K01887,9122,Translation,00970 Aminoacyl-tRNA biosynthesis [PATH:ko00970],-0.031876672,0.94656374
36,argS,K01887,9122,Translation,00970 Aminoacyl-tRNA biosynthesis [PATH:ko00970],0.547401548,0.049108977
0,argS,K01887,9122,Translation,03016 Transfer RNA biogenesis [BR:ko03016],0.099179131,0.999823315
12,argS,K01887,9122,Translation,03016 Transfer RNA biogenesis [BR:ko03016],-0.202900341,0.553870701
24,argS,K01887,9122,Translation,03016 Transfer RNA biogenesis [BR:ko03016],-0.031876672,0.94656374
36,argS,K01887,9122,Translation,03016 Transfer RNA biogenesis [BR:ko03016],0.547401548,0.049108977
0,aroA,K00800,9105,Amino acid metabolism,"00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ko00400]",0.195433431,0.999823315
12,aroA,K00800,9105,Amino acid metabolism,"00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ko00400]",0.182815458,0.601061154
24,aroA,K00800,9105,Amino acid metabolism,"00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ko00400]",0.510141325,0.182671311
36,aroA,K00800,9105,Amino acid metabolism,"00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ko00400]",0.695212822,0.018401642
0,aroB,K01735,9105,Amino acid metabolism,"00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ko00400]",0.015307857,0.999823315
12,aroB,K01735,9105,Amino acid metabolism,"00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ko00400]",-0.100572938,0.865862163
24,aroB,K01735,9105,Amino acid metabolism,"00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ko00400]",-0.399191421,0.455201112
36,aroB,K01735,9105,Amino acid metabolism,"00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ko00400]",0.55375999,0.036065954
0,aroC,K01736,9105,Amino acid metabolism,"00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ko00400]",-0.104313254,0.999823315
12,aroC,K01736,9105,Amino acid metabolism,"00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ko00400]",-0.182162746,0.622283469
24,aroC,K01736,9105,Amino acid metabolism,"00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ko00400]",-0.383111129,0.309905563
36,aroC,K01736,9105,Amino acid metabolism,"00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ko00400]",-0.449768763,0.044303698
0,aroE,K00014,9105,Amino acid metabolism,"00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ko00400]",-0.453591948,0.999823315
12,aroE,K00014,9105,Amino acid metabolism,"00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ko00400]",0.179066965,0.671244629
24,aroE,K00014,9105,Amino acid metabolism,"00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ko00400]",-0.684460618,0.134276589
36,aroE,K00014,9105,Amino acid metabolism,"00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ko00400]",-0.744289336,0.007380327
0,aroF,K01626,9145,Cellular community - prokaryotes,02024 Quorum sensing [PATH:ko02024],0.032257391,0.999823315
12,aroF,K01626,9145,Cellular community - prokaryotes,02024 Quorum sensing [PATH:ko02024],-0.005688246,0.990843193
24,aroF,K01626,9145,Cellular community - prokaryotes,02024 Quorum sensing [PATH:ko02024],-0.295400257,0.503688312
36,aroF,K01626,9145,Cellular community - prokaryotes,02024 Quorum sensing [PATH:ko02024],-0.549544607,0.040364412
0,aroF,K01626,9105,Amino acid metabolism,"00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ko00400]",0.032257391,0.999823315
12,aroF,K01626,9105,Amino acid metabolism,"00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ko00400]",-0.005688246,0.990843193
24,aroF,K01626,9105,Amino acid metabolism,"00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ko00400]",-0.295400257,0.503688312
36,aroF,K01626,9105,Amino acid metabolism,"00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ko00400]",-0.549544607,0.040364412
0,aroH,K06208,9105,Amino acid metabolism,"00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ko00400]",-0.060045117,0.999823315
12,aroH,K06208,9105,Amino acid metabolism,"00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ko00400]",-0.484571137,0.194784526
24,aroH,K06208,9105,Amino acid metabolism,"00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ko00400]",-1.04649924,0.012531864
36,aroH,K06208,9105,Amino acid metabolism,"00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ko00400]",-0.402998878,0.145403478
0,aroK,K00891,9105,Amino acid metabolism,"00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ko00400]",0.088683217,0.999823315
12,aroK,K00891,9105,Amino acid metabolism,"00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ko00400]",0.194440383,0.716650336
24,aroK,K00891,9105,Amino acid metabolism,"00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ko00400]",0.179557371,0.778308548
36,aroK,K00891,9105,Amino acid metabolism,"00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ko00400]",-0.247496385,0.54218602
0,aroQ,K03786,9105,Amino acid metabolism,"00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ko00400]",-0.066036088,0.999823315
12,aroQ,K03786,9105,Amino acid metabolism,"00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ko00400]",-0.293651732,0.324198794
24,aroQ,K03786,9105,Amino acid metabolism,"00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ko00400]",-0.034713767,0.940743908
36,aroQ,K03786,9105,Amino acid metabolism,"00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ko00400]",-0.660162126,0.004209916
0,arsB,K03325,9131,Membrane transport,02000 Transporters [BR:ko02000],-0.181470862,0.999823315
12,arsB,K03325,9131,Membrane transport,02000 Transporters [BR:ko02000],-0.181463162,0.675054796
24,arsB,K03325,9131,Membrane transport,02000 Transporters [BR:ko02000],0.457726216,0.28343305
36,arsB,K03325,9131,Membrane transport,02000 Transporters [BR:ko02000],0.567571475,0.093488454
0,arsC,K00537,9191,Metabolism,99999 Others,-0.259809798,0.999823315
12,arsC,K00537,9191,Metabolism,99999 Others,0.296105223,0.666616375
24,arsC,K00537,9191,Metabolism,99999 Others,1.34475201,0.010343908
36,arsC,K00537,9191,Metabolism,99999 Others,1.045042857,0.030140445
0,arsR,K03892,9121,Transcription,03000 Transcription factors [BR:ko03000],0.128777494,0.999823315
12,arsR,K03892,9121,Transcription,03000 Transcription factors [BR:ko03000],0.014256369,0.988419529
24,arsR,K03892,9121,Transcription,03000 Transcription factors [BR:ko03000],1.457363544,0.002571323
36,arsR,K03892,9121,Transcription,03000 Transcription factors [BR:ko03000],1.028324019,0.004959097
0,asd,K00133,9105,Amino acid metabolism,00270 Cysteine and methionine metabolism [PATH:ko00270],-0.054376037,0.999823315
12,asd,K00133,9105,Amino acid metabolism,00270 Cysteine and methionine metabolism [PATH:ko00270],-0.01542788,0.980768625
24,asd,K00133,9105,Amino acid metabolism,00270 Cysteine and methionine metabolism [PATH:ko00270],-0.333552719,0.42001996
36,asd,K00133,9105,Amino acid metabolism,00270 Cysteine and methionine metabolism [PATH:ko00270],0.466309908,0.078021593
0,asd,K00133,9110,Biosynthesis of other secondary metabolites,00261 Monobactam biosynthesis [PATH:ko00261],-0.054376037,0.999823315
12,asd,K00133,9110,Biosynthesis of other secondary metabolites,00261 Monobactam biosynthesis [PATH:ko00261],-0.01542788,0.980768625
24,asd,K00133,9110,Biosynthesis of other secondary metabolites,00261 Monobactam biosynthesis [PATH:ko00261],-0.333552719,0.42001996
36,asd,K00133,9110,Biosynthesis of other secondary metabolites,00261 Monobactam biosynthesis [PATH:ko00261],0.466309908,0.078021593
0,asd,K00133,9105,Amino acid metabolism,"00260 Glycine, serine and threonine metabolism [PATH:ko00260]",-0.054376037,0.999823315
12,asd,K00133,9105,Amino acid metabolism,"00260 Glycine, serine and threonine metabolism [PATH:ko00260]",-0.01542788,0.980768625
24,asd,K00133,9105,Amino acid metabolism,"00260 Glycine, serine and threonine metabolism [PATH:ko00260]",-0.333552719,0.42001996
36,asd,K00133,9105,Amino acid metabolism,"00260 Glycine, serine and threonine metabolism [PATH:ko00260]",0.466309908,0.078021593
0,asd,K00133,9105,Amino acid metabolism,00300 Lysine biosynthesis [PATH:ko00300],-0.054376037,0.999823315
12,asd,K00133,9105,Amino acid metabolism,00300 Lysine biosynthesis [PATH:ko00300],-0.01542788,0.980768625
24,asd,K00133,9105,Amino acid metabolism,00300 Lysine biosynthesis [PATH:ko00300],-0.333552719,0.42001996
36,asd,K00133,9105,Amino acid metabolism,00300 Lysine biosynthesis [PATH:ko00300],0.466309908,0.078021593
0,aspA,K01437,9105,Amino acid metabolism,00340 Histidine metabolism [PATH:ko00340],-0.198688706,0.999823315
