Peptide,Protein,Replicate,Precursor Mz,Precursor Charge,Product Mz,Product Charge,Fragment Ion,Retention Time,Area,Background,Peak Rank
Ado-B12,B12,230511_Poo_TruePooMortality_Full1,790.7234,1,665.6158,1,Ion [665.616349/665.616349],6.18,5378,23,2
Ado-B12,B12,230511_Poo_TruePooMortality_Full2,790.7234,1,665.6158,1,Ion [665.616349/665.616349],6.17,3529,34,2
Ado-B12,B12,230511_Poo_TruePooMortality_Full3,790.7234,1,665.6158,1,Ion [665.616349/665.616349],6.18,3892,91,2
Ado-B12,B12,230511_Poo_TruePooMortality_Full4,790.7234,1,665.6158,1,Ion [665.616349/665.616349],6.16,308,11,1
Ado-B12,B12,230511_Smp_A_1C_T0,790.7234,1,665.6158,1,Ion [665.616349/665.616349],6.2,84,0,1
Ado-B12,B12,230511_Smp_A_1C_T12,790.7234,1,665.6158,1,Ion [665.616349/665.616349],6.17,95,0,2
Ado-B12,B12,230511_Smp_A_1C_T18,790.7234,1,665.6158,1,Ion [665.616349/665.616349],6.17,130,0,2
Ado-B12,B12,230511_Smp_A_1C_T24,790.7234,1,665.6158,1,Ion [665.616349/665.616349],6.16,1645,0,2
Ado-B12,B12,230511_Smp_A_1C_T30,790.7234,1,665.6158,1,Ion [665.616349/665.616349],6.18,259,0,1
Ado-B12,B12,230511_Smp_A_1C_T36,790.7234,1,665.6158,1,Ion [665.616349/665.616349],6.17,38414,86,2
Ado-B12,B12,230511_Smp_A_1C_T42,790.7234,1,665.6158,1,Ion [665.616349/665.616349],6.21,104,0,1
Ado-B12,B12,230511_Smp_A_1C_T48,790.7234,1,665.6158,1,Ion [665.616349/665.616349],6.17,86,0,2
Ado-B12,B12,230511_Smp_A_1C_T6,790.7234,1,665.6158,1,Ion [665.616349/665.616349],6.23,10,15,2
Ado-B12,B12,230511_Smp_A_3LV_T0,790.7234,1,665.6158,1,Ion [665.616349/665.616349],6.18,147,0,2
Ado-B12,B12,230511_Smp_A_3LV_T12,790.7234,1,665.6158,1,Ion [665.616349/665.616349],6.21,132,0,1
Ado-B12,B12,230511_Smp_A_3LV_T24,790.7234,1,665.6158,1,Ion [665.616349/665.616349],6.18,3345,24,2
Ado-B12,B12,230511_Smp_A_3LV_T36,790.7234,1,665.6158,1,Ion [665.616349/665.616349],6.19,11502,56,2
Ado-B12,B12,230511_Smp_A_3LV_T48,790.7234,1,665.6158,1,Ion [665.616349/665.616349],6.22,119,16,1
Ado-B12,B12,230511_Smp_A_4LGV_T0,790.7234,1,665.6158,1,Ion [665.616349/665.616349],6.17,357,35,2
Ado-B12,B12,230511_Smp_A_4LGV_T12,790.7234,1,665.6158,1,Ion [665.616349/665.616349],6.18,2409,52,2
Ado-B12,B12,230511_Smp_A_4LGV_T24,790.7234,1,665.6158,1,Ion [665.616349/665.616349],6.17,133,0,2
Ado-B12,B12,230511_Smp_A_4LGV_T36,790.7234,1,665.6158,1,Ion [665.616349/665.616349],6.18,10477,295,2
Ado-B12,B12,230511_Smp_A_4LGV_T48,790.7234,1,665.6158,1,Ion [665.616349/665.616349],6.18,28478,62,2
Ado-B12,B12,230511_Smp_A_6HV_T0,790.7234,1,665.6158,1,Ion [665.616349/665.616349],6.15,946,31,1
Ado-B12,B12,230511_Smp_A_6HV_T12,790.7234,1,665.6158,1,Ion [665.616349/665.616349],6.23,248,23,1
Ado-B12,B12,230511_Smp_A_6HV_T24,790.7234,1,665.6158,1,Ion [665.616349/665.616349],6.15,4665,30,1
Ado-B12,B12,230511_Smp_A_6HV_T36,790.7234,1,665.6158,1,Ion [665.616349/665.616349],6.19,14923,105,2
Ado-B12,B12,230511_Smp_A_6HV_T48,790.7234,1,665.6158,1,Ion [665.616349/665.616349],6.19,2122,26,2
Ado-B12,B12,230511_Smp_A_8G_T0,790.7234,1,665.6158,1,Ion [665.616349/665.616349],6.2,26,0,2
Ado-B12,B12,230511_Smp_A_8G_T48,790.7234,1,665.6158,1,Ion [665.616349/665.616349],6.18,41127,40,1
Ado-B12,B12,230511_Smp_A_9V_T0,790.7234,1,665.6158,1,Ion [665.616349/665.616349],6.17,125,33,1
Ado-B12,B12,230511_Smp_B_1C_T0,790.7234,1,665.6158,1,Ion [665.616349/665.616349],6.24,98,36,2
Ado-B12,B12,230511_Smp_B_1C_T12,790.7234,1,665.6158,1,Ion [665.616349/665.616349],6.2,40,0,2
Ado-B12,B12,230511_Smp_B_1C_T18,790.7234,1,665.6158,1,Ion [665.616349/665.616349],6.14,235,25,2
Ado-B12,B12,230511_Smp_B_1C_T24,790.7234,1,665.6158,1,Ion [665.616349/665.616349],6.19,463,29,2
Ado-B12,B12,230511_Smp_B_1C_T30,790.7234,1,665.6158,1,Ion [665.616349/665.616349],6.18,895,19,1
Ado-B12,B12,230511_Smp_B_1C_T36,790.7234,1,665.6158,1,Ion [665.616349/665.616349],6.18,18922,100,2
Ado-B12,B12,230511_Smp_B_1C_T42,790.7234,1,665.6158,1,Ion [665.616349/665.616349],6.21,209,11,1
Ado-B12,B12,230511_Smp_B_1C_T48,790.7234,1,665.6158,1,Ion [665.616349/665.616349],6.21,200,12,2
Ado-B12,B12,230511_Smp_B_1C_T6,790.7234,1,665.6158,1,Ion [665.616349/665.616349],6.18,129,59,1
Ado-B12,B12,230511_Smp_B_3LV_T0,790.7234,1,665.6158,1,Ion [665.616349/665.616349],6.21,193,14,2
Ado-B12,B12,230511_Smp_B_3LV_T12,790.7234,1,665.6158,1,Ion [665.616349/665.616349],6.18,87,8,2
Ado-B12,B12,230511_Smp_B_3LV_T24,790.7234,1,665.6158,1,Ion [665.616349/665.616349],6.2,214,0,2
Ado-B12,B12,230511_Smp_B_3LV_T36,790.7234,1,665.6158,1,Ion [665.616349/665.616349],6.17,25083,496,2
Ado-B12,B12,230511_Smp_B_3LV_T48,790.7234,1,665.6158,1,Ion [665.616349/665.616349],6.17,6886,53,2
Ado-B12,B12,230511_Smp_B_4LGV_T0,790.7234,1,665.6158,1,Ion [665.616349/665.616349],6.19,27,24,2
Ado-B12,B12,230511_Smp_B_4LGV_T12,790.7234,1,665.6158,1,Ion [665.616349/665.616349],6.23,205,0,2
Ado-B12,B12,230511_Smp_B_4LGV_T24,790.7234,1,665.6158,1,Ion [665.616349/665.616349],6.15,28,15,2
Ado-B12,B12,230511_Smp_B_4LGV_T36,790.7234,1,665.6158,1,Ion [665.616349/665.616349],6.18,2736,3,1
Ado-B12,B12,230511_Smp_B_4LGV_T48,790.7234,1,665.6158,1,Ion [665.616349/665.616349],6.17,13487,10,2
Ado-B12,B12,230511_Smp_B_6HV_T0,790.7234,1,665.6158,1,Ion [665.616349/665.616349],6.19,223,16,2
Ado-B12,B12,230511_Smp_B_6HV_T12,790.7234,1,665.6158,1,Ion [665.616349/665.616349],6.16,243,0,2
Ado-B12,B12,230511_Smp_B_6HV_T24,790.7234,1,665.6158,1,Ion [665.616349/665.616349],6.19,1586,0,1
Ado-B12,B12,230511_Smp_B_6HV_T36,790.7234,1,665.6158,1,Ion [665.616349/665.616349],6.17,8743,58,2
Ado-B12,B12,230511_Smp_B_6HV_T48,790.7234,1,665.6158,1,Ion [665.616349/665.616349],6.21,239,0,1
Ado-B12,B12,230511_Smp_C_1C_T0,790.7234,1,665.6158,1,Ion [665.616349/665.616349],6.17,161,30,2
Ado-B12,B12,230511_Smp_C_1C_T12,790.7234,1,665.6158,1,Ion [665.616349/665.616349],6.21,573,0,1
Ado-B12,B12,230511_Smp_C_1C_T18,790.7234,1,665.6158,1,Ion [665.616349/665.616349],6.16,292,23,2
Ado-B12,B12,230511_Smp_C_1C_T24,790.7234,1,665.6158,1,Ion [665.616349/665.616349],6.2,112,0,2
Ado-B12,B12,230511_Smp_C_1C_T30,790.7234,1,665.6158,1,Ion [665.616349/665.616349],6.16,1253,0,2
Ado-B12,B12,230511_Smp_C_1C_T36,790.7234,1,665.6158,1,Ion [665.616349/665.616349],6.18,2327,48,1
Ado-B12,B12,230511_Smp_C_1C_T42,790.7234,1,665.6158,1,Ion [665.616349/665.616349],6.19,119,9,2
Ado-B12,B12,230511_Smp_C_1C_T48,790.7234,1,665.6158,1,Ion [665.616349/665.616349],6.2,1233,42,2
Ado-B12,B12,230511_Smp_C_1C_T6,790.7234,1,665.6158,1,Ion [665.616349/665.616349],6.2,1237,42,1
Ado-B12,B12,230511_Smp_C_3LV_T0,790.7234,1,665.6158,1,Ion [665.616349/665.616349],6.19,266,25,2
Ado-B12,B12,230511_Smp_C_3LV_T12,790.7234,1,665.6158,1,Ion [665.616349/665.616349],6.26,195,34,2
Ado-B12,B12,230511_Smp_C_3LV_T24,790.7234,1,665.6158,1,Ion [665.616349/665.616349],6.18,3074,0,2
Ado-B12,B12,230511_Smp_C_3LV_T36,790.7234,1,665.6158,1,Ion [665.616349/665.616349],6.18,11124,72,2
Ado-B12,B12,230511_Smp_C_3LV_T48,790.7234,1,665.6158,1,Ion [665.616349/665.616349],6.18,2032,78,2
Ado-B12,B12,230511_Smp_C_4LGV_T0,790.7234,1,665.6158,1,Ion [665.616349/665.616349],6.2,157,15,2
Ado-B12,B12,230511_Smp_C_4LGV_T12,790.7234,1,665.6158,1,Ion [665.616349/665.616349],6.16,423,3,2
Ado-B12,B12,230511_Smp_C_4LGV_T24,790.7234,1,665.6158,1,Ion [665.616349/665.616349],6.23,408,0,2
Ado-B12,B12,230511_Smp_C_4LGV_T36,790.7234,1,665.6158,1,Ion [665.616349/665.616349],6.16,4103,0,2
Ado-B12,B12,230511_Smp_C_4LGV_T48,790.7234,1,665.6158,1,Ion [665.616349/665.616349],6.19,1684,49,2
Ado-B12,B12,230511_Smp_C_6HV_T0,790.7234,1,665.6158,1,Ion [665.616349/665.616349],6.22,47,19,2
Ado-B12,B12,230511_Smp_C_6HV_T12,790.7234,1,665.6158,1,Ion [665.616349/665.616349],6.19,283,0,1
Ado-B12,B12,230511_Smp_C_6HV_T24,790.7234,1,665.6158,1,Ion [665.616349/665.616349],6.12,466,8,2
Ado-B12,B12,230511_Smp_C_6HV_T36,790.7234,1,665.6158,1,Ion [665.616349/665.616349],6.2,143,155,2
Ado-B12,B12,230511_Smp_C_6HV_T48,790.7234,1,665.6158,1,Ion [665.616349/665.616349],6.18,1496,97,2
Ado-B12,B12,230511_Smp_E_2LG_T0,790.7234,1,665.6158,1,Ion [665.616349/665.616349],6.16,25,7,2
Ado-B12,B12,230511_Smp_E_2LG_T24,790.7234,1,665.6158,1,Ion [665.616349/665.616349],6.21,198,0,2
Ado-B12,B12,230511_Smp_E_2LG_T36,790.7234,1,665.6158,1,Ion [665.616349/665.616349],6.17,3931,0,2
Ado-B12,B12,230511_Smp_E_2LG_T48,790.7234,1,665.6158,1,Ion [665.616349/665.616349],6.19,3087,0,2
Ado-B12,B12,230511_Smp_E_3LG_T0,790.7234,1,665.6158,1,Ion [665.616349/665.616349],6.17,434,0,1
Ado-B12,B12,230511_Smp_E_3LG_T24,790.7234,1,665.6158,1,Ion [665.616349/665.616349],6.19,747,15,1
Ado-B12,B12,230511_Smp_E_3LG_T36,790.7234,1,665.6158,1,Ion [665.616349/665.616349],6.18,3509,32,2
Ado-B12,B12,230511_Smp_E_3LG_T48,790.7234,1,665.6158,1,Ion [665.616349/665.616349],6.17,13454,402,2
Ado-B12,B12,230511_Smp_E_4LG_T0,790.7234,1,665.6158,1,Ion [665.616349/665.616349],6.18,1649,37,1
Ado-B12,B12,230511_Smp_E_4LG_T24,790.7234,1,665.6158,1,Ion [665.616349/665.616349],6.2,785,34,2
Ado-B12,B12,230511_Smp_E_4LG_T36,790.7234,1,665.6158,1,Ion [665.616349/665.616349],6.18,3686,85,2
Ado-B12,B12,230511_Smp_E_4LG_T48,790.7234,1,665.6158,1,Ion [665.616349/665.616349],6.2,2241,58,2
Ado-B12,B12,230511_Smp_E_8G_T48,790.7234,1,665.6158,1,Ion [665.616349/665.616349],6.17,1470,0,2
Ado-B12,B12,230511_Std_10nM_B12s_1,790.7234,1,665.6158,1,Ion [665.616349/665.616349],6.17,9066135,81586,2
Ado-B12,B12,230511_Std_10nM_B12s_2,790.7234,1,665.6158,1,Ion [665.616349/665.616349],6.17,10855102,93311,2
Ado-B12,B12,230511_Std_1nM_B12s_1,790.7234,1,665.6158,1,Ion [665.616349/665.616349],6.17,357818,6799,2
Ado-B12,B12,230511_Std_1nM_B12s_2,790.7234,1,665.6158,1,Ion [665.616349/665.616349],6.18,453530,0,2
Ado-B12,B12,230511_Std_20nM_B12s_1,790.7234,1,665.6158,1,Ion [665.616349/665.616349],6.17,18106034,245505,2
Ado-B12,B12,230511_Std_20nM_B12s_2,790.7234,1,665.6158,1,Ion [665.616349/665.616349],6.17,20220478,286972,2
Ado-B12,B12,230511_Std_5nM_B12s_1,790.7234,1,665.6158,1,Ion [665.616349/665.616349],6.16,3829444,20523,2
Ado-B12,B12,230511_Std_5nM_B12s_2,790.7234,1,665.6158,1,Ion [665.616349/665.616349],6.18,4882572,62082,2
Ado-B12,B12,230511_Std_OnM_B12s_1,790.7234,1,665.6158,1,Ion [665.616349/665.616349],6.17,4075,94,2
Ado-B12,B12,230511_Std_OnM_B12s_2,790.7234,1,665.6158,1,Ion [665.616349/665.616349],6.18,5173,85,2
Ado-B12,B12,230511_Blk_DOM_blk_T0,790.7234,1,147.1436,1,Ion [147.144149/147.144149],6.21,247,33,2
Ado-B12,B12,230511_Blk_DOM_blk_T48,790.7234,1,147.1436,1,Ion [147.144149/147.144149],6.18,102,27,1
Ado-B12,B12,230511_Blk_Filter_blk_1,790.7234,1,147.1436,1,Ion [147.144149/147.144149],6.23,197,15,2
Ado-B12,B12,230511_Blk_Filter_blk_2,790.7234,1,147.1436,1,Ion [147.144149/147.144149],6.3,172,9,2
Ado-B12,B12,230511_Blk_Media_blk,790.7234,1,147.1436,1,Ion [147.144149/147.144149],6.2,344,0,1
Ado-B12,B12,230511_Poo_TruePooMortality_Full1,790.7234,1,147.1436,1,Ion [147.144149/147.144149],6.16,6636,1652,1
Ado-B12,B12,230511_Poo_TruePooMortality_Full2,790.7234,1,147.1436,1,Ion [147.144149/147.144149],6.2,5088,48,1
Ado-B12,B12,230511_Poo_TruePooMortality_Full3,790.7234,1,147.1436,1,Ion [147.144149/147.144149],6.18,6838,59,1
Ado-B12,B12,230511_Poo_TruePooMortality_Full4,790.7234,1,147.1436,1,Ion [147.144149/147.144149],6.16,268,0,2
Ado-B12,B12,230511_Smp_A_1C_T0,790.7234,1,147.1436,1,Ion [147.144149/147.144149],6.21,10,0,2
Ado-B12,B12,230511_Smp_A_1C_T12,790.7234,1,147.1436,1,Ion [147.144149/147.144149],6.2,494,36,1
Ado-B12,B12,230511_Smp_A_1C_T18,790.7234,1,147.1436,1,Ion [147.144149/147.144149],6.18,302,0,1
Ado-B12,B12,230511_Smp_A_1C_T24,790.7234,1,147.1436,1,Ion [147.144149/147.144149],6.18,1941,0,1
Ado-B12,B12,230511_Smp_A_1C_T30,790.7234,1,147.1436,1,Ion [147.144149/147.144149],6.16,48,80,2
Ado-B12,B12,230511_Smp_A_1C_T36,790.7234,1,147.1436,1,Ion [147.144149/147.144149],6.18,48103,727,1
Ado-B12,B12,230511_Smp_A_1C_T42,790.7234,1,147.1436,1,Ion [147.144149/147.144149],6.18,16,6,2
Ado-B12,B12,230511_Smp_A_1C_T48,790.7234,1,147.1436,1,Ion [147.144149/147.144149],6.19,829,0,1
Ado-B12,B12,230511_Smp_A_1C_T6,790.7234,1,147.1436,1,Ion [147.144149/147.144149],6.22,102,6,1
Ado-B12,B12,230511_Smp_A_3LV_T0,790.7234,1,147.1436,1,Ion [147.144149/147.144149],6.18,209,5,1
Ado-B12,B12,230511_Smp_A_3LV_T12,790.7234,1,147.1436,1,Ion [147.144149/147.144149],6.23,4,9,2
Ado-B12,B12,230511_Smp_A_3LV_T24,790.7234,1,147.1436,1,Ion [147.144149/147.144149],6.17,3963,11,1
Ado-B12,B12,230511_Smp_A_3LV_T36,790.7234,1,147.1436,1,Ion [147.144149/147.144149],6.18,13086,0,1
Ado-B12,B12,230511_Smp_A_3LV_T48,790.7234,1,147.1436,1,Ion [147.144149/147.144149],6.2,28,7,2
Ado-B12,B12,230511_Smp_A_4LGV_T0,790.7234,1,147.1436,1,Ion [147.144149/147.144149],6.19,1079,28,1
Ado-B12,B12,230511_Smp_A_4LGV_T12,790.7234,1,147.1436,1,Ion [147.144149/147.144149],6.19,2607,45,1
Ado-B12,B12,230511_Smp_A_4LGV_T24,790.7234,1,147.1436,1,Ion [147.144149/147.144149],6.18,279,0,1
Ado-B12,B12,230511_Smp_A_4LGV_T36,790.7234,1,147.1436,1,Ion [147.144149/147.144149],6.18,18695,492,1
Ado-B12,B12,230511_Smp_A_4LGV_T48,790.7234,1,147.1436,1,Ion [147.144149/147.144149],6.17,41632,2634,1
Ado-B12,B12,230511_Smp_A_6HV_T0,790.7234,1,147.1436,1,Ion [147.144149/147.144149],6.16,371,2,2
Ado-B12,B12,230511_Smp_A_6HV_T12,790.7234,1,147.1436,1,Ion [147.144149/147.144149],6.24,146,0,2
Ado-B12,B12,230511_Smp_A_6HV_T24,790.7234,1,147.1436,1,Ion [147.144149/147.144149],6.17,3408,18,2
Ado-B12,B12,230511_Smp_A_6HV_T36,790.7234,1,147.1436,1,Ion [147.144149/147.144149],6.17,18196,216,1
Ado-B12,B12,230511_Smp_A_6HV_T48,790.7234,1,147.1436,1,Ion [147.144149/147.144149],6.18,2649,0,1
Ado-B12,B12,230511_Smp_A_8G_T0,790.7234,1,147.1436,1,Ion [147.144149/147.144149],6.2,132,14,1
Ado-B12,B12,230511_Smp_A_8G_T48,790.7234,1,147.1436,1,Ion [147.144149/147.144149],6.18,40974,158,2
Ado-B12,B12,230511_Smp_A_9V_T0,790.7234,1,147.1436,1,Ion [147.144149/147.144149],6.18,56,7,2
Ado-B12,B12,230511_Smp_B_1C_T0,790.7234,1,147.1436,1,Ion [147.144149/147.144149],6.2,280,0,1
Ado-B12,B12,230511_Smp_B_1C_T12,790.7234,1,147.1436,1,Ion [147.144149/147.144149],6.19,44,14,1
Ado-B12,B12,230511_Smp_B_1C_T18,790.7234,1,147.1436,1,Ion [147.144149/147.144149],6.17,772,0,1
Ado-B12,B12,230511_Smp_B_1C_T24,790.7234,1,147.1436,1,Ion [147.144149/147.144149],6.19,861,0,1
Ado-B12,B12,230511_Smp_B_1C_T30,790.7234,1,147.1436,1,Ion [147.144149/147.144149],6.17,681,272,2
Ado-B12,B12,230511_Smp_B_1C_T36,790.7234,1,147.1436,1,Ion [147.144149/147.144149],6.16,24944,154,1
Ado-B12,B12,230511_Smp_B_1C_T42,790.7234,1,147.1436,1,Ion [147.144149/147.144149],6.2,176,0,2
Ado-B12,B12,230511_Smp_B_1C_T48,790.7234,1,147.1436,1,Ion [147.144149/147.144149],6.21,643,0,1
Ado-B12,B12,230511_Smp_B_1C_T6,790.7234,1,147.1436,1,Ion [147.144149/147.144149],6.18,97,41,2
Ado-B12,B12,230511_Smp_B_3LV_T0,790.7234,1,147.1436,1,Ion [147.144149/147.144149],6.2,283,5,1
Ado-B12,B12,230511_Smp_B_3LV_T12,790.7234,1,147.1436,1,Ion [147.144149/147.144149],6.16,557,0,1
Ado-B12,B12,230511_Smp_B_3LV_T24,790.7234,1,147.1436,1,Ion [147.144149/147.144149],6.2,293,27,1
Ado-B12,B12,230511_Smp_B_3LV_T36,790.7234,1,147.1436,1,Ion [147.144149/147.144149],6.17,27397,1901,1
Ado-B12,B12,230511_Smp_B_3LV_T48,790.7234,1,147.1436,1,Ion [147.144149/147.144149],6.18,12175,131,1
Ado-B12,B12,230511_Smp_B_4LGV_T0,790.7234,1,147.1436,1,Ion [147.144149/147.144149],6.21,375,0,1
Ado-B12,B12,230511_Smp_B_4LGV_T12,790.7234,1,147.1436,1,Ion [147.144149/147.144149],6.21,355,29,1
Ado-B12,B12,230511_Smp_B_4LGV_T24,790.7234,1,147.1436,1,Ion [147.144149/147.144149],6.14,44,0,1
Ado-B12,B12,230511_Smp_B_4LGV_T36,790.7234,1,147.1436,1,Ion [147.144149/147.144149],6.19,1896,31,2
Ado-B12,B12,230511_Smp_B_4LGV_T48,790.7234,1,147.1436,1,Ion [147.144149/147.144149],6.17,19503,175,1
Ado-B12,B12,230511_Smp_B_6HV_T0,790.7234,1,147.1436,1,Ion [147.144149/147.144149],6.17,360,15,1
Ado-B12,B12,230511_Smp_B_6HV_T12,790.7234,1,147.1436,1,Ion [147.144149/147.144149],6.17,313,0,1
Ado-B12,B12,230511_Smp_B_6HV_T24,790.7234,1,147.1436,1,Ion [147.144149/147.144149],6.17,1582,38,2
Ado-B12,B12,230511_Smp_B_6HV_T36,790.7234,1,147.1436,1,Ion [147.144149/147.144149],6.16,12883,73,1
Ado-B12,B12,230511_Smp_B_6HV_T48,790.7234,1,147.1436,1,Ion [147.144149/147.144149],6.21,123,15,2
Ado-B12,B12,230511_Smp_C_1C_T0,790.7234,1,147.1436,1,Ion [147.144149/147.144149],6.17,555,26,1
Ado-B12,B12,230511_Smp_C_1C_T12,790.7234,1,147.1436,1,Ion [147.144149/147.144149],6.2,451,21,2
Ado-B12,B12,230511_Smp_C_1C_T18,790.7234,1,147.1436,1,Ion [147.144149/147.144149],6.17,962,0,1
Ado-B12,B12,230511_Smp_C_1C_T24,790.7234,1,147.1436,1,Ion [147.144149/147.144149],6.2,679,0,1
Ado-B12,B12,230511_Smp_C_1C_T30,790.7234,1,147.1436,1,Ion [147.144149/147.144149],6.19,1457,66,1
Ado-B12,B12,230511_Smp_C_1C_T36,790.7234,1,147.1436,1,Ion [147.144149/147.144149],6.17,1531,0,2
Ado-B12,B12,230511_Smp_C_1C_T42,790.7234,1,147.1436,1,Ion [147.144149/147.144149],6.2,206,9,1
Ado-B12,B12,230511_Smp_C_1C_T48,790.7234,1,147.1436,1,Ion [147.144149/147.144149],6.19,1480,0,1
Ado-B12,B12,230511_Smp_C_1C_T6,790.7234,1,147.1436,1,Ion [147.144149/147.144149],6.2,934,19,2
Ado-B12,B12,230511_Smp_C_3LV_T0,790.7234,1,147.1436,1,Ion [147.144149/147.144149],6.18,410,39,1
Ado-B12,B12,230511_Smp_C_3LV_T12,790.7234,1,147.1436,1,Ion [147.144149/147.144149],6.23,475,24,1
Ado-B12,B12,230511_Smp_C_3LV_T24,790.7234,1,147.1436,1,Ion [147.144149/147.144149],6.18,3490,0,1
Ado-B12,B12,230511_Smp_C_3LV_T36,790.7234,1,147.1436,1,Ion [147.144149/147.144149],6.2,11371,72,1
Ado-B12,B12,230511_Smp_C_3LV_T48,790.7234,1,147.1436,1,Ion [147.144149/147.144149],6.17,6343,62,1
Ado-B12,B12,230511_Smp_C_4LGV_T0,790.7234,1,147.1436,1,Ion [147.144149/147.144149],6.2,296,0,1
Ado-B12,B12,230511_Smp_C_4LGV_T12,790.7234,1,147.1436,1,Ion [147.144149/147.144149],6.18,925,4,1
Ado-B12,B12,230511_Smp_C_4LGV_T24,790.7234,1,147.1436,1,Ion [147.144149/147.144149],6.2,989,0,1
Ado-B12,B12,230511_Smp_C_4LGV_T36,790.7234,1,147.1436,1,Ion [147.144149/147.144149],6.17,12108,1401,1
Ado-B12,B12,230511_Smp_C_4LGV_T48,790.7234,1,147.1436,1,Ion [147.144149/147.144149],6.18,3697,25,1
Ado-B12,B12,230511_Smp_C_6HV_T0,790.7234,1,147.1436,1,Ion [147.144149/147.144149],6.22,244,0,1
Ado-B12,B12,230511_Smp_C_6HV_T12,790.7234,1,147.1436,1,Ion [147.144149/147.144149],6.2,271,10,2
Ado-B12,B12,230511_Smp_C_6HV_T24,790.7234,1,147.1436,1,Ion [147.144149/147.144149],6.16,718,24,1
Ado-B12,B12,230511_Smp_C_6HV_T36,790.7234,1,147.1436,1,Ion [147.144149/147.144149],6.2,443,0,1
Ado-B12,B12,230511_Smp_C_6HV_T48,790.7234,1,147.1436,1,Ion [147.144149/147.144149],6.17,2016,96,1
Ado-B12,B12,230511_Smp_E_2LG_T0,790.7234,1,147.1436,1,Ion [147.144149/147.144149],6.18,28,0,1
Ado-B12,B12,230511_Smp_E_2LG_T24,790.7234,1,147.1436,1,Ion [147.144149/147.144149],6.21,749,0,1
Ado-B12,B12,230511_Smp_E_2LG_T36,790.7234,1,147.1436,1,Ion [147.144149/147.144149],6.19,10535,1383,1
Ado-B12,B12,230511_Smp_E_2LG_T48,790.7234,1,147.1436,1,Ion [147.144149/147.144149],6.2,4080,41,1
Ado-B12,B12,230511_Smp_E_3LG_T0,790.7234,1,147.1436,1,Ion [147.144149/147.144149],6.17,167,0,2
Ado-B12,B12,230511_Smp_E_3LG_T24,790.7234,1,147.1436,1,Ion [147.144149/147.144149],6.18,370,49,2
Ado-B12,B12,230511_Smp_E_3LG_T36,790.7234,1,147.1436,1,Ion [147.144149/147.144149],6.18,7560,82,1
Ado-B12,B12,230511_Smp_E_3LG_T48,790.7234,1,147.1436,1,Ion [147.144149/147.144149],6.18,30709,995,1
Ado-B12,B12,230511_Smp_E_4LG_T0,790.7234,1,147.1436,1,Ion [147.144149/147.144149],6.2,395,8,2
Ado-B12,B12,230511_Smp_E_4LG_T24,790.7234,1,147.1436,1,Ion [147.144149/147.144149],6.19,2570,35,1
Ado-B12,B12,230511_Smp_E_4LG_T36,790.7234,1,147.1436,1,Ion [147.144149/147.144149],6.17,6355,195,1
Ado-B12,B12,230511_Smp_E_4LG_T48,790.7234,1,147.1436,1,Ion [147.144149/147.144149],6.14,4032,66,1
Ado-B12,B12,230511_Smp_E_8G_T48,790.7234,1,147.1436,1,Ion [147.144149/147.144149],6.2,2200,91,1
Ado-B12,B12,230511_Std_10nM_B12s_1,790.7234,1,147.1436,1,Ion [147.144149/147.144149],6.17,10513852,75701,1
Ado-B12,B12,230511_Std_10nM_B12s_2,790.7234,1,147.1436,1,Ion [147.144149/147.144149],6.17,12082628,124077,1
Ado-B12,B12,230511_Std_1nM_B12s_1,790.7234,1,147.1436,1,Ion [147.144149/147.144149],6.17,435369,7201,1
Ado-B12,B12,230511_Std_1nM_B12s_2,790.7234,1,147.1436,1,Ion [147.144149/147.144149],6.18,491757,3959,1
Ado-B12,B12,230511_Std_20nM_B12s_1,790.7234,1,147.1436,1,Ion [147.144149/147.144149],6.17,20888984,249616,1
Ado-B12,B12,230511_Std_20nM_B12s_2,790.7234,1,147.1436,1,Ion [147.144149/147.144149],6.18,22337092,295453,1
Ado-B12,B12,230511_Std_5nM_B12s_1,790.7234,1,147.1436,1,Ion [147.144149/147.144149],6.17,4464864,31615,1
Ado-B12,B12,230511_Std_5nM_B12s_2,790.7234,1,147.1436,1,Ion [147.144149/147.144149],6.18,5412406,44299,1
Ado-B12,B12,230511_Std_OnM_B12s_1,790.7234,1,147.1436,1,Ion [147.144149/147.144149],6.17,9350,137,1
Ado-B12,B12,230511_Std_OnM_B12s_2,790.7234,1,147.1436,1,Ion [147.144149/147.144149],6.18,6289,42,1
OH-B12,B12,230511_Blk_DOM_blk_T0,664.7,1,359.2,1,Ion [359.200549/359.200549],4.49,292,0,2
OH-B12,B12,230511_Blk_DOM_blk_T48,664.7,1,359.2,1,Ion [359.200549/359.200549],4.45,0,0,0
OH-B12,B12,230511_Blk_Filter_blk_1,664.7,1,359.2,1,Ion [359.200549/359.200549],4.5,339,0,1
OH-B12,B12,230511_Blk_Filter_blk_2,664.7,1,359.2,1,Ion [359.200549/359.200549],4.49,40,0,1
OH-B12,B12,230511_Blk_Media_blk,664.7,1,359.2,1,Ion [359.200549/359.200549],4.5,6,14,2
OH-B12,B12,230511_Poo_TruePooMortality_Full1,664.7,1,359.2,1,Ion [359.200549/359.200549],4.37,47953,0,2
OH-B12,B12,230511_Poo_TruePooMortality_Full2,664.7,1,359.2,1,Ion [359.200549/359.200549],4.36,48209,0,2
